FLUKE 289,  V1.16,  40810170

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
12/1/2025 12:16:21 PM,12/2/2025 4:45:15 PM,28:28:54,0:00:26,12388,3944,8853,Motor 2
Max Time,Max,Average,Min,Min Time,Scaling,
12/1/2025 12:19:27 PM,8.855 V DC,4.6733 V DC,0.0203 V DC,12/1/2025 12:16:21 PM,(none)

Reading,Sample,Start Time,Duration,Max Time,Max,Average,Min Time,Min,Description,Stop Time
8327,Max,7.791,12/1/2025 20:17:19.6
8328,Sample,7.787,12/1/2025 20:17:20.2,7.75435714285714
8328,Max,7.79,12/1/2025 20:17:20.4
8328,Min,7.642,12/1/2025 20:17:21.5
8329,Sample,7.766,12/1/2025 20:17:21.6,7.7685
8329,Max,7.788,12/1/2025 20:17:22.1
8329,Min,7.698,12/1/2025 20:17:22.2
8330,Sample,7.682,12/1/2025 20:17:23.0,7.682
8330,Max,7.682,12/1/2025 20:17:23.0
8330,Min,7.682,12/1/2025 20:17:23.0
8331,Sample,7.767,12/1/2025 20:17:23.1,7.75925
8331,Min,7.699,12/1/2025 20:17:23.8
8331,Max,7.79,12/1/2025 20:17:24.5
8332,Sample,7.648,12/1/2025 20:17:25.1,7.682
8332,Min,7.648,12/1/2025 20:17:25.1
8332,Max,7.716,12/1/2025 20:17:25.2
8333,Sample,7.775,12/1/2025 20:17:25.3,7.76738461538462
8333,Min,7.705,12/1/2025 20:17:25.5
8333,Max,7.792,12/1/2025 20:17:26.9
8334,Sample,7.673,12/1/2025 20:17:27.9,7.75011111111111
8334,Min,7.673,12/1/2025 20:17:27.9
8334,Max,7.791,12/1/2025 20:17:28.6
8335,Sample,7.777,12/1/2025 20:17:28.8,7.77681506849315
8335,Min,7.707,12/1/2025 20:17:36.4
8335,Max,7.798,12/1/2025 20:17:41.1
8336,Sample,7.699,12/1/2025 20:17:44.3,7.699
8336,Max,7.699,12/1/2025 20:17:44.3
8336,Min,7.699,12/1/2025 20:17:44.3
8337,Sample,7.784,12/1/2025 20:17:44.4,7.78125
8337,Max,7.799,12/1/2025 20:17:44.6
8337,Min,7.714,12/1/2025 20:17:45.1
8338,Sample,7.707,12/1/2025 20:17:45.6,7.746
8338,Min,7.707,12/1/2025 20:17:45.6
8338,Max,7.785,12/1/2025 20:17:45.7
8339,Sample,7.706,12/1/2025 20:17:45.8,7.74875
8339,Min,7.706,12/1/2025 20:17:45.8
8339,Max,7.779,12/1/2025 20:17:45.9
8340,Sample,7.795,12/1/2025 20:17:46.2,7.76941176470588
8340,Max,7.799,12/1/2025 20:17:46.7
8340,Min,7.676,12/1/2025 20:17:47.1
8341,Sample,7.783,12/1/2025 20:17:47.9,7.78248351648352
8341,Max,7.804,12/1/2025 20:17:53.3
8341,Min,7.677,12/1/2025 20:17:55.8
8342,Sample,7.633,12/1/2025 20:17:57.5,7.633
8342,Max,7.633,12/1/2025 20:17:57.5
8342,Min,7.633,12/1/2025 20:17:57.5
8343,Sample,7.768,12/1/2025 20:17:57.6,7.77771428571429
8343,Min,7.706,12/1/2025 20:17:59.0
8343,Max,7.803,12/1/2025 20:18:00.6
8344,Sample,7.677,12/1/2025 20:18:01.1,7.7075
8344,Min,7.677,12/1/2025 20:18:01.1
8344,Max,7.738,12/1/2025 20:18:01.2
8345,Sample,7.791,12/1/2025 20:18:01.3,7.79063333333333
8345,Min,7.734,12/1/2025 20:18:01.5
8345,Max,7.806,12/1/2025 20:18:03.9
8346,Sample,7.7,12/1/2025 20:18:04.3,7.74185714285714
8346,Max,7.801,12/1/2025 20:18:04.7
8346,Min,7.671,12/1/2025 20:18:04.9
8347,Sample,7.783,12/1/2025 20:18:05.0,7.7890447761194
8347,Min,7.704,12/1/2025 20:18:08.7
8347,Max,7.808,12/1/2025 20:18:10.0
8348,Sample,7.808,12/1/2025 20:18:12.2,7.79229166666667
8348,Max,7.809,12/1/2025 20:18:12.4
8348,Min,7.748,12/1/2025 20:18:14.5
8349,Sample,7.673,12/1/2025 20:18:14.6,7.7282
8349,Min,7.673,12/1/2025 20:18:14.6
8349,Max,7.8,12/1/2025 20:18:14.9
8350,Sample,7.792,12/1/2025 20:18:15.1,7.79723809523809
8350,Max,7.809,12/1/2025 20:18:16.4
8350,Min,7.772,12/1/2025 20:18:17.0
8351,Sample,7.596,12/1/2025 20:18:17.2,7.593
8351,Min,7.519,12/1/2025 20:18:17.3
8351,Max,7.664,12/1/2025 20:18:17.4
8352,Sample,7.777,12/1/2025 20:18:17.5,7.80808
8352,Min,7.777,12/1/2025 20:18:17.5
8352,Max,7.813,12/1/2025 20:18:19.6
8353,Sample,5.556,12/1/2025 20:18:20.4,6.42231147540984
8353,Max,7.664,12/1/2025 20:18:20.9
8353,Min,4.61,12/1/2025 20:18:26.0
8354,Sample,7.604,12/1/2025 20:18:26.6,7.6176875
8354,Min,7.543,12/1/2025 20:18:27.5
8354,Max,7.676,12/1/2025 20:18:28.1
8355,Sample,7.683,12/1/2025 20:18:28.2,7.69285106382979
8355,Max,7.729,12/1/2025 20:18:31.5
8355,Min,7.598,12/1/2025 20:18:32.0
8356,Sample,7.737,12/1/2025 20:18:33.3,7.72335416666667
8356,Min,7.64,12/1/2025 20:18:34.6
8356,Max,7.755,12/1/2025 20:18:37.7
8357,Sample,7.69,12/1/2025 20:18:38.1,7.74144303797468
8357,Max,7.775,12/1/2025 20:18:45.6
8357,Min,7.646,12/1/2025 20:18:46.4
8358,Sample,7.574,12/1/2025 20:18:46.5,7.697125
8358,Min,7.574,12/1/2025 20:18:46.5
8358,Max,7.769,12/1/2025 20:18:47.0
8359,Sample,7.742,12/1/2025 20:18:47.3,7.7596052631579
8359,Min,7.704,12/1/2025 20:18:49.4
8359,Max,7.78,12/1/2025 20:18:50.8
8360,Sample,7.643,12/1/2025 20:18:51.1,7.72705882352941
8360,Max,7.78,12/1/2025 20:18:54.2
8360,Min,7.635,12/1/2025 20:18:54.4
8361,Sample,7.745,12/1/2025 20:18:54.5,7.76783561643836
8361,Min,7.701,12/1/2025 20:19:00.4
8361,Max,7.79,12/1/2025 20:19:01.7
8362,Sample,7.627,12/1/2025 20:19:02.3,7.73463636363636
8362,Min,7.627,12/1/2025 20:19:02.3
8362,Max,7.781,12/1/2025 20:19:03.2
8363,Sample,7.768,12/1/2025 20:19:03.4,7.781
8363,Min,7.768,12/1/2025 20:19:03.4
8363,Max,7.791,12/1/2025 20:19:04.0
8364,Sample,7.789,12/1/2025 20:19:04.2,7.7853
8364,Max,7.795,12/1/2025 20:19:06.3
8364,Min,7.746,12/1/2025 20:19:06.4
8365,Sample,7.706,12/1/2025 20:19:07.2,7.77270967741936
8365,Max,7.797,12/1/2025 20:19:10.0
8365,Min,7.675,12/1/2025 20:19:12.1
8366,Sample,7.507,12/1/2025 20:19:13.9,7.6005
8366,Min,7.507,12/1/2025 20:19:13.9
8366,Max,7.694,12/1/2025 20:19:14.0
8367,Sample,7.775,12/1/2025 20:19:14.1,7.79224137931034
8367,Max,7.802,12/1/2025 20:19:15.9
8367,Min,7.718,12/1/2025 20:19:16.9
8368,Sample,5.34,12/1/2025 20:19:17.0,6.37552542372881
8368,Max,7.62,12/1/2025 20:19:17.4
8368,Min,4.585,12/1/2025 20:19:22.5
8369,Sample,7.592,12/1/2025 20:19:23.3,7.58745454545455
8369,Min,7.538,12/1/2025 20:19:24.1
8369,Max,7.647,12/1/2025 20:19:24.3
8370,Sample,7.66,12/1/2025 20:19:24.4,7.68935714285714
8370,Min,7.66,12/1/2025 20:19:24.4
8370,Max,7.711,12/1/2025 20:19:26.7
8371,Sample,5.697,12/1/2025 20:19:27.2,6.23339285714286
8371,Max,7.579,12/1/2025 20:19:27.7
8371,Min,4.655,12/1/2025 20:19:29.8
8372,Sample,7.45,12/1/2025 20:19:30.1,7.45
8372,Max,7.45,12/1/2025 20:19:30.1
8372,Min,7.45,12/1/2025 20:19:30.1
8373,Sample,7.496,12/1/2025 20:19:30.2,6.40636363636364
8373,Min,4.568,12/1/2025 20:19:32.8
8373,Max,7.543,12/1/2025 20:19:33.4
8374,Sample,7.556,12/1/2025 20:19:33.5,7.60455555555556
8374,Min,7.556,12/1/2025 20:19:33.5
8374,Max,7.636,12/1/2025 20:19:35.2
8375,Sample,7.638,12/1/2025 20:19:35.3,6.36411111111111
8375,Max,7.64,12/1/2025 20:19:35.4
8375,Min,4.512,12/1/2025 20:19:39.7
8376,Sample,4.743,12/1/2025 20:19:40.2,4.743
8376,Max,4.743,12/1/2025 20:19:40.2
8376,Min,4.743,12/1/2025 20:19:40.2
8377,Sample, ,12/1/2025 20:19:40.3, 
8377,Max, ,12/1/2025 20:19:40.3
8377,Min, ,12/1/2025 20:19:40.3
8378,Sample,4.4954,12/1/2025 20:19:40.9,4.4954
8378,Max,4.4954,12/1/2025 20:19:40.9
8378,Min,4.4954,12/1/2025 20:19:40.9
8379,Sample,  OL,12/1/2025 20:19:41.0, 
8379,Max,  OL,12/1/2025 20:19:41.0
8379,Min,  OL,12/1/2025 20:19:41.0
8380,Sample,5.534,12/1/2025 20:19:41.6,7.0965
8380,Min,5.534,12/1/2025 20:19:41.6
8380,Max,7.504,12/1/2025 20:19:42.1
8381,Sample,7.516,12/1/2025 20:19:42.2,7.56423529411765
8381,Min,7.516,12/1/2025 20:19:42.2
8381,Max,7.595,12/1/2025 20:19:43.8
8382,Sample,7.598,12/1/2025 20:19:43.9,6.51510526315789
8382,Max,7.605,12/1/2025 20:19:44.2
8382,Min,4.501,12/1/2025 20:19:47.2
8383,Sample,4.728,12/1/2025 20:19:47.7,4.728
8383,Max,4.728,12/1/2025 20:19:47.7
8383,Min,4.728,12/1/2025 20:19:47.7
8384,Sample, ,12/1/2025 20:19:47.8, 
8384,Max, ,12/1/2025 20:19:47.8
8384,Min, ,12/1/2025 20:19:47.8
8385,Sample,4.481,12/1/2025 20:19:48.4,4.481
8385,Max,4.481,12/1/2025 20:19:48.4
8385,Min,4.481,12/1/2025 20:19:48.4
8386,Sample,  OL,12/1/2025 20:19:48.5, 
8386,Max,  OL,12/1/2025 20:19:48.5
8386,Min,  OL,12/1/2025 20:19:48.5
8387,Sample,5.46,12/1/2025 20:19:49.1,7.01230769230769
8387,Min,4.512,12/1/2025 20:19:50.2
8387,Max,7.562,12/1/2025 20:19:52.5
8388,Sample,7.521,12/1/2025 20:19:53.0,7.59348275862069
8388,Min,7.521,12/1/2025 20:19:53.0
8388,Max,7.617,12/1/2025 20:19:55.5
8389,Sample,7.166,12/1/2025 20:19:55.9,6.065
8389,Max,7.166,12/1/2025 20:19:55.9
8389,Min,4.964,12/1/2025 20:19:56.0
8390,Sample,4.609,12/1/2025 20:19:56.1,4.609
8390,Max,4.609,12/1/2025 20:19:56.1
8390,Min,4.609,12/1/2025 20:19:56.1
8391,Sample,6.552,12/1/2025 20:19:56.2,6.38968181818182
8391,Max,7.467,12/1/2025 20:19:56.4
8391,Min,4.511,12/1/2025 20:19:57.9
8392,Sample,4.746,12/1/2025 20:19:58.4,4.746
8392,Max,4.746,12/1/2025 20:19:58.4
8392,Min,4.746,12/1/2025 20:19:58.4
8393,Sample, ,12/1/2025 20:19:58.5, 
8393,Max, ,12/1/2025 20:19:58.5
8393,Min, ,12/1/2025 20:19:58.5
8394,Sample,4.4836,12/1/2025 20:19:59.1,4.4836
8394,Max,4.4836,12/1/2025 20:19:59.1
8394,Min,4.4836,12/1/2025 20:19:59.1
8395,Sample,  OL,12/1/2025 20:19:59.2, 
8395,Max,  OL,12/1/2025 20:19:59.2
8395,Min,  OL,12/1/2025 20:19:59.2
8396,Sample,5.403,12/1/2025 20:19:59.8,6.3398125
8396,Max,7.396,12/1/2025 20:20:00.1
8396,Min,4.515,12/1/2025 20:20:00.9
8397,Sample,5.069,12/1/2025 20:20:01.4,5.069
8397,Max,5.069,12/1/2025 20:20:01.4
8397,Min,5.069,12/1/2025 20:20:01.4
8398,Sample, ,12/1/2025 20:20:01.5, 
8398,Max,  OL,12/1/2025 20:20:02.1
8398,Min,  OL,12/1/2025 20:20:02.1
8399,Sample,7.512,12/1/2025 20:20:02.6,7.542
8399,Min,7.512,12/1/2025 20:20:02.6
8399,Max,7.566,12/1/2025 20:20:04.2
8400,Sample,7.367,12/1/2025 20:20:04.6,6.31931578947368
8400,Max,7.419,12/1/2025 20:20:05.1
8400,Min,4.506,12/1/2025 20:20:06.0
8401,Sample,4.82,12/1/2025 20:20:06.6,4.82
8401,Max,4.82,12/1/2025 20:20:06.6
8401,Min,4.82,12/1/2025 20:20:06.6
8402,Sample, ,12/1/2025 20:20:06.7, 
8402,Max, ,12/1/2025 20:20:06.7
8402,Min, ,12/1/2025 20:20:06.7
8403,Sample,4.4782,12/1/2025 20:20:07.2,4.4782
8403,Max,4.4782,12/1/2025 20:20:07.2
8403,Min,4.4782,12/1/2025 20:20:07.2
8404,Sample,  OL,12/1/2025 20:20:07.3, 
8404,Max,  OL,12/1/2025 20:20:07.3
8404,Min,  OL,12/1/2025 20:20:07.3
8405,Sample,4.849,12/1/2025 20:20:07.9,6.20345454545455
8405,Max,7.372,12/1/2025 20:20:08.2
8405,Min,4.509,12/1/2025 20:20:09.6
8406,Sample,5.228,12/1/2025 20:20:10.1,5.228
8406,Max,5.228,12/1/2025 20:20:10.1
8406,Min,5.228,12/1/2025 20:20:10.1
8407,Sample, ,12/1/2025 20:20:10.2, 
8407,Max,  OL,12/1/2025 20:20:10.8
8407,Min,  OL,12/1/2025 20:20:10.8
8408,Sample,7.418,12/1/2025 20:20:11.4,7.45409090909091
8408,Min,7.402,12/1/2025 20:20:12.0
8408,Max,7.507,12/1/2025 20:20:12.3
8409,Sample,7.515,12/1/2025 20:20:12.5,7.47622222222222
8409,Min,7.413,12/1/2025 20:20:12.9
8409,Max,7.539,12/1/2025 20:20:13.3
8410,Sample,7.457,12/1/2025 20:20:13.4,7.50392857142857
8410,Min,7.436,12/1/2025 20:20:14.2
8410,Max,7.553,12/1/2025 20:20:14.5
8411,Sample,7.564,12/1/2025 20:20:14.8,7.58060714285714
8411,Max,7.597,12/1/2025 20:20:17.1
8411,Min,7.556,12/1/2025 20:20:17.5
8412,Sample,6.002,12/1/2025 20:20:17.6,6.0742
8412,Max,7.461,12/1/2025 20:20:18.1
8412,Min,4.519,12/1/2025 20:20:21.9
8413,Sample,7.069,12/1/2025 20:20:22.1,7.069
8413,Max,7.069,12/1/2025 20:20:22.1
8413,Min,7.069,12/1/2025 20:20:22.1
8414,Sample,7.309,12/1/2025 20:20:22.2,6.4365
8414,Max,7.366,12/1/2025 20:20:22.3
8414,Min,4.505,12/1/2025 20:20:22.5
8415,Sample,5.144,12/1/2025 20:20:23.0,5.144
8415,Max,5.144,12/1/2025 20:20:23.0
8415,Min,5.144,12/1/2025 20:20:23.0
8416,Sample, ,12/1/2025 20:20:23.1, 
8416,Max,  OL,12/1/2025 20:20:23.7
8416,Min,  OL,12/1/2025 20:20:23.7
8417,Sample,7.485,12/1/2025 20:20:24.3,7.52678571428571
8417,Min,7.485,12/1/2025 20:20:24.3
8417,Max,7.555,12/1/2025 20:20:26.6
8418,Sample,5.271,12/1/2025 20:20:27.1,6.22655555555556
8418,Max,7.429,12/1/2025 20:20:27.6
8418,Min,4.518,12/1/2025 20:20:28.4
8419,Sample,5.007,12/1/2025 20:20:28.9,5.007
8419,Max,5.007,12/1/2025 20:20:28.9
8419,Min,5.007,12/1/2025 20:20:28.9
8420,Sample, ,12/1/2025 20:20:29.0, 
8420,Max, ,12/1/2025 20:20:29.0
8420,Min, ,12/1/2025 20:20:29.0
8421,Sample,4.4858,12/1/2025 20:20:29.6,4.4858
8421,Max,4.4858,12/1/2025 20:20:29.6
8421,Min,4.4858,12/1/2025 20:20:29.6
8422,Sample,5.1545,12/1/2025 20:20:29.7,5.1545
8422,Max,5.1545,12/1/2025 20:20:29.7
8422,Min,5.1545,12/1/2025 20:20:29.7
8423,Sample,  OL,12/1/2025 20:20:29.8, 
8423,Max,  OL,12/1/2025 20:20:29.8
8423,Min,  OL,12/1/2025 20:20:29.8
8424,Sample,6.813,12/1/2025 20:20:30.4,6.8345
8424,Max,7.345,12/1/2025 20:20:30.6
8424,Min,5.917,12/1/2025 20:20:30.7
8425,Sample,4.586,12/1/2025 20:20:30.8,4.586
8425,Max,4.586,12/1/2025 20:20:30.8
8425,Min,4.586,12/1/2025 20:20:30.8
8426,Sample, ,12/1/2025 20:20:30.9, 
8426,Max, ,12/1/2025 20:20:30.9
8426,Min, ,12/1/2025 20:20:30.9
8427,Sample,4.3938,12/1/2025 20:20:31.4,4.3938
8427,Max,4.3938,12/1/2025 20:20:31.4
8427,Min,4.3938,12/1/2025 20:20:31.4
8428,Sample,  OL,12/1/2025 20:20:31.5, 
8428,Max,  OL,12/1/2025 20:20:31.5
8428,Min,  OL,12/1/2025 20:20:31.5
8429,Sample,5.834,12/1/2025 20:20:32.1,6.8875
8429,Min,5.834,12/1/2025 20:20:32.1
8429,Max,7.298,12/1/2025 20:20:32.3
8430,Sample,4.931,12/1/2025 20:20:32.5,4.931
8430,Max,4.931,12/1/2025 20:20:32.5
8430,Min,4.931,12/1/2025 20:20:32.5
8431,Sample, ,12/1/2025 20:20:32.6, 
8431,Max,  OL,12/1/2025 20:20:33.2
8431,Min,  OL,12/1/2025 20:20:33.2
8432,Sample,7.436,12/1/2025 20:20:33.8,7.47826086956522
8432,Min,7.391,12/1/2025 20:20:35.3
8432,Max,7.526,12/1/2025 20:20:35.8
8433,Sample,7.533,12/1/2025 20:20:36.1,7.54444
8433,Min,7.462,12/1/2025 20:20:36.4
8433,Max,7.584,12/1/2025 20:20:41.0
8434,Sample,7.587,12/1/2025 20:20:41.1,7.587
8434,Max,7.587,12/1/2025 20:20:41.1
8434,Min,7.587,12/1/2025 20:20:41.1
8435,Sample,7.507,12/1/2025 20:20:41.2,7.58067213114754
8435,Max,7.618,12/1/2025 20:20:46.6
8435,Min,7.482,12/1/2025 20:20:46.8
8436,Sample,7.62,12/1/2025 20:20:47.7,7.6132
8436,Max,7.623,12/1/2025 20:20:47.8
8436,Min,7.582,12/1/2025 20:20:47.9
8437,Sample,7.62,12/1/2025 20:20:48.2,7.6
8437,Max,7.627,12/1/2025 20:20:49.0
8437,Min,7.53,12/1/2025 20:20:49.1
8438,Sample,7.615,12/1/2025 20:20:49.2,7.61092857142857
8438,Min,7.546,12/1/2025 20:20:49.3
8438,Max,7.637,12/1/2025 20:20:51.4
8439,Sample,7.479,12/1/2025 20:20:52.1,7.599
8439,Min,7.479,12/1/2025 20:20:52.1
8439,Max,7.643,12/1/2025 20:20:54.1
8440,Sample,7.629,12/1/2025 20:20:54.3,7.63286842105263
8440,Min,7.581,12/1/2025 20:20:56.9
8440,Max,7.655,12/1/2025 20:20:58.0
8441,Sample,7.538,12/1/2025 20:20:58.1,7.538
8441,Max,7.538,12/1/2025 20:20:58.1
8441,Min,7.538,12/1/2025 20:20:58.1
8442,Sample,7.639,12/1/2025 20:20:58.2,7.64870833333333
8442,Max,7.664,12/1/2025 20:21:00.8
8442,Min,7.614,12/1/2025 20:21:00.9
8443,Sample,7.557,12/1/2025 20:21:01.0,7.557
8443,Max,7.557,12/1/2025 20:21:01.0
8443,Min,7.557,12/1/2025 20:21:01.0
8444,Sample,7.649,12/1/2025 20:21:01.1,7.63922222222222
8444,Max,7.667,12/1/2025 20:21:03.4
8444,Min,7.586,12/1/2025 20:21:03.5
8445,Sample,7.577,12/1/2025 20:21:03.8,7.65525555555556
8445,Min,7.568,12/1/2025 20:21:08.1
8445,Max,7.687,12/1/2025 20:21:12.9
8446,Sample,7.689,12/1/2025 20:21:13.3,7.67744444444445
8446,Min,7.649,12/1/2025 20:21:13.4
8446,Max,7.69,12/1/2025 20:21:14.1
8447,Sample,7.668,12/1/2025 20:21:14.2,7.67026666666667
8447,Min,7.602,12/1/2025 20:21:14.5
8447,Max,7.69,12/1/2025 20:21:15.3
8448,Sample,7.589,12/1/2025 20:21:15.7,7.65414285714286
8448,Min,7.497,12/1/2025 20:21:15.8
8448,Max,7.692,12/1/2025 20:21:16.3
8449,Sample,7.596,12/1/2025 20:21:17.1,7.65666666666667
8449,Max,7.693,12/1/2025 20:21:17.4
8449,Min,7.594,12/1/2025 20:21:17.8
8450,Sample,7.513,12/1/2025 20:21:18.6,7.63311764705882
8450,Min,7.513,12/1/2025 20:21:18.6
8450,Max,7.695,12/1/2025 20:21:20.0
8451,Sample,7.677,12/1/2025 20:21:20.3,7.68752941176471
8451,Max,7.7,12/1/2025 20:21:21.2
8451,Min,7.654,12/1/2025 20:21:21.3
8452,Sample,7.605,12/1/2025 20:21:22.1,7.64485714285714
8452,Max,7.696,12/1/2025 20:21:22.6
8452,Min,7.572,12/1/2025 20:21:23.0
8453,Sample,7.682,12/1/2025 20:21:23.5,7.69177777777778
8453,Min,7.645,12/1/2025 20:21:24.2
8453,Max,7.704,12/1/2025 20:21:24.7
8454,Sample,7.608,12/1/2025 20:21:24.8,7.608
8454,Max,7.608,12/1/2025 20:21:24.8
8454,Min,7.608,12/1/2025 20:21:24.8
8455,Sample,7.685,12/1/2025 20:21:24.9,7.6934
8455,Min,7.617,12/1/2025 20:21:30.0
8455,Max,7.713,12/1/2025 20:21:30.8
8456,Sample,7.604,12/1/2025 20:21:30.9,7.6522
8456,Max,7.709,12/1/2025 20:21:31.1
8456,Min,7.56,12/1/2025 20:21:31.3
8457,Sample,7.697,12/1/2025 20:21:31.9,7.69634482758621
8457,Max,7.715,12/1/2025 20:21:32.8
8457,Min,7.637,12/1/2025 20:21:33.8
8458,Sample,7.597,12/1/2025 20:21:34.8,7.61
8458,Min,7.597,12/1/2025 20:21:34.8
8458,Max,7.623,12/1/2025 20:21:34.9
8459,Sample,7.7,12/1/2025 20:21:35.0,7.70578787878788
8459,Min,7.668,12/1/2025 20:21:35.6
8459,Max,7.721,12/1/2025 20:21:37.4
8460,Sample,7.623,12/1/2025 20:21:38.8,7.67714285714286
8460,Min,7.612,12/1/2025 20:21:39.0
8460,Max,7.714,12/1/2025 20:21:39.4
8461,Sample,7.622,12/1/2025 20:21:39.5,7.68842857142857
8461,Min,7.622,12/1/2025 20:21:39.5
8461,Max,7.716,12/1/2025 20:21:39.9
8462,Sample,7.683,12/1/2025 20:21:40.2,7.69696774193548
8462,Min,7.628,12/1/2025 20:21:42.1
8462,Max,7.722,12/1/2025 20:21:42.8
8463,Sample,7.517,12/1/2025 20:21:43.3,7.6325
8463,Max,7.723,12/1/2025 20:21:44.1
8463,Min,7.486,12/1/2025 20:21:44.6
8464,Sample,7.65,12/1/2025 20:21:44.7,7.71989655172414
8464,Min,7.65,12/1/2025 20:21:44.7
8464,Max,7.731,12/1/2025 20:21:47.1
8465,Sample,7.476,12/1/2025 20:21:47.6,6.40738333333333
8465,Max,7.56,12/1/2025 20:21:48.1
8465,Min,4.519,12/1/2025 20:21:52.6
8466,Sample,7.556,12/1/2025 20:21:54.0,7.59870833333333
8466,Min,7.556,12/1/2025 20:21:54.0
8466,Max,7.626,12/1/2025 20:21:56.0
8467,Sample,5.673,12/1/2025 20:21:56.5,6.21618
8467,Max,7.501,12/1/2025 20:21:57.0
8467,Min,4.516,12/1/2025 20:22:00.8
8468,Sample,4.955,12/1/2025 20:22:01.9,4.955
8468,Max,4.955,12/1/2025 20:22:01.9
8468,Min,4.955,12/1/2025 20:22:01.9
8469,Sample, ,12/1/2025 20:22:02.0, 
8469,Max,  OL,12/1/2025 20:22:02.6
8469,Min,  OL,12/1/2025 20:22:02.6
8470,Sample,7.499,12/1/2025 20:22:03.1,7.51690476190476
8470,Min,7.435,12/1/2025 20:22:03.6
8470,Max,7.565,12/1/2025 20:22:04.7
8471,Sample,7.572,12/1/2025 20:22:05.3,7.568
8471,Max,7.591,12/1/2025 20:22:05.8
8471,Min,7.537,12/1/2025 20:22:05.9
8472,Sample,7.59,12/1/2025 20:22:06.2,7.5536
8472,Max,7.599,12/1/2025 20:22:06.4
8472,Min,7.48,12/1/2025 20:22:06.5
8473,Sample,7.588,12/1/2025 20:22:06.7,7.59670588235294
8473,Min,7.534,12/1/2025 20:22:07.3
8473,Max,7.618,12/1/2025 20:22:08.1
8474,Sample,7.47,12/1/2025 20:22:08.4,7.37125
8474,Max,7.47,12/1/2025 20:22:08.4
8474,Min,7.284,12/1/2025 20:22:08.5
8475,Sample,7.537,12/1/2025 20:22:08.8,7.62423333333333
8475,Min,7.537,12/1/2025 20:22:08.8
8475,Max,7.645,12/1/2025 20:22:11.3
8476,Sample,5.15,12/1/2025 20:22:11.8,6.2946
8476,Max,7.476,12/1/2025 20:22:12.2
8476,Min,4.51,12/1/2025 20:22:14.3
8477,Sample,4.837,12/1/2025 20:22:14.8,4.837
8477,Max,4.837,12/1/2025 20:22:14.8
8477,Min,4.837,12/1/2025 20:22:14.8
8478,Sample, ,12/1/2025 20:22:14.9, 
8478,Max, ,12/1/2025 20:22:14.9
8478,Min, ,12/1/2025 20:22:14.9
8479,Sample,4.491,12/1/2025 20:22:15.5,4.491
8479,Max,4.491,12/1/2025 20:22:15.5
8479,Min,4.491,12/1/2025 20:22:15.5
8480,Sample,  OL,12/1/2025 20:22:15.6, 
8480,Max,  OL,12/1/2025 20:22:15.6
8480,Min,  OL,12/1/2025 20:22:15.6
8481,Sample,4.818,12/1/2025 20:22:16.2,6.31494117647059
8481,Min,4.544,12/1/2025 20:22:17.3
8481,Max,7.45,12/1/2025 20:22:17.8
8482,Sample,7.468,12/1/2025 20:22:17.9,7.51671428571429
8482,Min,7.468,12/1/2025 20:22:17.9
8482,Max,7.547,12/1/2025 20:22:19.2
8483,Sample,7.551,12/1/2025 20:22:19.3,7.55381818181818
8483,Max,7.568,12/1/2025 20:22:20.0
8483,Min,7.531,12/1/2025 20:22:20.3
8484,Sample,7.468,12/1/2025 20:22:20.4,6.36584615384615
8484,Max,7.468,12/1/2025 20:22:20.4
8484,Min,4.523,12/1/2025 20:22:21.2
8485,Sample,4.913,12/1/2025 20:22:21.7,4.913
8485,Max,4.913,12/1/2025 20:22:21.7
8485,Min,4.913,12/1/2025 20:22:21.7
8486,Sample, ,12/1/2025 20:22:21.8, 
8486,Max, ,12/1/2025 20:22:21.8
8486,Min, ,12/1/2025 20:22:21.8
8487,Sample,4.486,12/1/2025 20:22:22.4,4.486
8487,Max,4.486,12/1/2025 20:22:22.4
8487,Min,4.486,12/1/2025 20:22:22.4
8488,Sample,  OL,12/1/2025 20:22:22.5, 
8488,Max,  OL,12/1/2025 20:22:22.5
8488,Min,  OL,12/1/2025 20:22:22.5
8489,Sample,4.582,12/1/2025 20:22:23.0,6.14817857142857
8489,Max,7.372,12/1/2025 20:22:23.3
8489,Min,4.519,12/1/2025 20:22:25.3
8490,Sample,5.352,12/1/2025 20:22:25.9,5.352
8490,Max,5.352,12/1/2025 20:22:25.9
8490,Min,5.352,12/1/2025 20:22:25.9
8491,Sample, ,12/1/2025 20:22:26.0, 
8491,Max,  OL,12/1/2025 20:22:26.5
8491,Min,  OL,12/1/2025 20:22:26.5
8492,Sample,7.471,12/1/2025 20:22:27.1,7.4822
8492,Min,7.434,12/1/2025 20:22:27.2
8492,Max,7.523,12/1/2025 20:22:28.5
8493,Sample,7.53,12/1/2025 20:22:28.6,7.55185714285714
8493,Max,7.572,12/1/2025 20:22:30.9
8493,Min,7.529,12/1/2025 20:22:31.3
8494,Sample,5.276,12/1/2025 20:22:31.4,6.09842857142857
8494,Min,4.61,12/1/2025 20:22:31.5
8494,Max,7.44,12/1/2025 20:22:31.9
8495,Sample,4.548,12/1/2025 20:22:32.1,4.548
8495,Max,4.548,12/1/2025 20:22:32.1
8495,Min,4.548,12/1/2025 20:22:32.1
