FLUKE 289,  V1.16,  40810170 Douglas Hutchings

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
4/20/2026 9:14:51 PM,4/21/2026 12:01:51 AM,2:47:00,0:01:00,223,168,57,Motor 17
Max Time,Max,Average,Min,Min Time,Scaling,
4/20/2026 9:15:43 PM,10.143 V DC,9.873 V DC,8.651 V DC,4/20/2026 9:30:46 PM,(none)

Reading,Sample,Start Time,Duration,Max Time,Max,Average,Min Time,Min,Description,Stop Time
199,Sample,9.787,4/20/2026 23:39:50.6,9.77152430555556
199,Max,9.789,4/20/2026 23:39:54.2
199,Min,9.686,4/20/2026 23:39:58.0
200,Sample,9.784,4/20/2026 23:40:50.5,9.77049566724437
200,Max,9.788,4/20/2026 23:41:06.4
200,Min,9.69,4/20/2026 23:41:30.3
201,Sample,9.777,4/20/2026 23:41:50.6,9.769953125
201,Max,9.786,4/20/2026 23:41:56.2
201,Min,9.697,4/20/2026 23:42:29.6
202,Sample,9.782,4/20/2026 23:42:50.5,9.76845689655172
202,Max,9.786,4/20/2026 23:43:11.9
202,Min,9.693,4/20/2026 23:43:13.4
203,Sample,9.741,4/20/2026 23:43:50.5,9.76613171577123
203,Max,9.784,4/20/2026 23:44:10.1
203,Min,9.684,4/20/2026 23:44:13.4
204,Sample,9.774,4/20/2026 23:44:50.6,9.76819097222222
204,Min,9.693,4/20/2026 23:45:10.2
204,Max,9.784,4/20/2026 23:45:12.1
205,Sample,9.749,4/20/2026 23:45:50.5,9.76595667244368
205,Max,9.783,4/20/2026 23:45:54.7
205,Min,9.684,4/20/2026 23:46:37.5
206,Sample,9.733,4/20/2026 23:46:50.6,9.76456379310345
206,Max,9.783,4/20/2026 23:47:05.2
206,Min,9.692,4/20/2026 23:47:39.7
207,Sample,9.72,4/20/2026 23:47:50.5,9.76497916666667
207,Max,9.781,4/20/2026 23:48:17.0
207,Min,9.686,4/20/2026 23:48:39.5
208,Sample,9.767,4/20/2026 23:48:50.5,9.76336048526863
208,Min,9.69,4/20/2026 23:48:56.7
208,Max,9.78,4/20/2026 23:49:09.6
209,Sample,9.774,4/20/2026 23:49:50.6,9.76021180555556
209,Max,9.778,4/20/2026 23:50:06.4
209,Min,9.682,4/20/2026 23:50:40.8
210,Sample,9.775,4/20/2026 23:50:50.5,9.76221490467938
210,Max,9.779,4/20/2026 23:51:09.5
210,Min,9.689,4/20/2026 23:51:10.2
211,Sample,9.772,4/20/2026 23:51:50.6,9.75973103448276
211,Max,9.778,4/20/2026 23:51:53.6
211,Min,9.686,4/20/2026 23:51:58.7
212,Sample,9.771,4/20/2026 23:52:50.5,9.75811284722222
212,Max,9.776,4/20/2026 23:53:09.9
212,Min,9.68,4/20/2026 23:53:23.8
213,Sample,9.771,4/20/2026 23:53:50.5,9.75793495934959
213,Min,9.684,4/20/2026 23:54:00.2
213,Max,9.775,4/20/2026 23:54:16.3
214,Sample,9.671,4/20/2026 23:54:28.8,9.75849519230769
214,Min,9.671,4/20/2026 23:54:28.8
214,Max,9.775,4/20/2026 23:54:44.6
215,Sample,9.76,4/20/2026 23:54:50.6,9.75508680555556
215,Max,9.774,4/20/2026 23:54:59.3
215,Min,9.68,4/20/2026 23:55:15.3
216,Sample,9.771,4/20/2026 23:55:50.5,9.75568674698795
216,Max,9.774,4/20/2026 23:56:26.2
216,Min,9.679,4/20/2026 23:56:33.0
217,Sample,9.747,4/20/2026 23:56:50.6,9.75404166666667
217,Max,9.771,4/20/2026 23:56:57.4
217,Min,9.675,4/20/2026 23:57:24.8
218,Sample,9.761,4/20/2026 23:57:50.5,9.75393923611111
218,Min,9.671,4/20/2026 23:57:54.0
218,Max,9.771,4/20/2026 23:58:30.0
219,Sample,9.715,4/20/2026 23:58:50.5,9.75380762564991
219,Max,9.771,4/20/2026 23:58:56.9
219,Min,9.677,4/20/2026 23:59:45.4
220,Sample,9.734,4/20/2026 23:59:50.6,9.75177586206897
220,Max,9.769,4/20/2026 23:59:57.0
220,Min,9.673,4/21/2026 0:00:05.0
221,Sample,9.757,4/21/2026 0:00:50.9,9.75140727902946
221,Max,9.769,4/21/2026 0:01:11.9
221,Min,9.672,4/21/2026 0:01:47.5
222,Sample,9.761,4/21/2026 0:01:50.6,9.761
222,Max,9.761,4/21/2026 0:01:50.6
222,Min,9.761,4/21/2026 0:01:50.6
223,Sample,9.763,4/21/2026 0:01:50.7,
