FLUKE 289,  V1.16,  40810170 Douglas Hutchings

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
12/10/2025 11:17:58 AM,12/10/2025 7:49:42 PM,8:31:43,0:01:00,9123,512,8759,Motor 9
Max Time,Max,Average,Min,Min Time,Scaling,
12/10/2025 11:17:58 AM,10.151 V DC,7.480 V DC,1.3187 V DC,12/10/2025 6:20:37 PM,(none)

Reading,Sample,Start Time,Duration,Max Time,Max,Average,Min Time,Min,Description,Stop Time
112,Max,9.55,12/10/2025 11:29:24.5
112,Min,8.344,12/10/2025 11:29:26.4
113,Sample,9.522,12/10/2025 11:29:27.3,9.54890909090909
113,Min,9.471,12/10/2025 11:29:27.4
113,Max,9.587,12/10/2025 11:29:29.4
114,Sample,9.596,12/10/2025 11:29:29.5,9.61854838709677
114,Min,9.546,12/10/2025 11:29:30.9
114,Max,9.657,12/10/2025 11:29:35.7
115,Sample,9.332,12/10/2025 11:29:36.2,8.91733333333333
115,Max,9.554,12/10/2025 11:29:36.9
115,Min,8.349,12/10/2025 11:29:38.8
116,Sample,9.513,12/10/2025 11:29:39.5,9.55133333333333
116,Min,9.493,12/10/2025 11:29:39.7
116,Max,9.6,12/10/2025 11:29:42.2
117,Sample,9.601,12/10/2025 11:29:42.5,9.6211935483871
117,Max,9.637,12/10/2025 11:29:45.4
117,Min,9.54,12/10/2025 11:29:45.9
118,Sample,8.661,12/10/2025 11:29:46.0,8.8870625
118,Max,9.534,12/10/2025 11:29:46.6
118,Min,8.339,12/10/2025 11:29:48.5
119,Sample,9.502,12/10/2025 11:29:49.2,9.53968181818182
119,Min,9.468,12/10/2025 11:29:49.6
119,Max,9.581,12/10/2025 11:29:51.3
120,Sample,9.583,12/10/2025 11:29:51.4,9.5945
120,Min,9.583,12/10/2025 11:29:51.4
120,Max,9.604,12/10/2025 11:29:52.9
121,Sample,9.4,12/10/2025 11:29:53.3,8.93103333333333
121,Max,9.508,12/10/2025 11:29:54.0
121,Min,8.317,12/10/2025 11:29:55.9
122,Sample,9.486,12/10/2025 11:29:56.7,9.52205555555556
122,Min,9.456,12/10/2025 11:29:56.9
122,Max,9.556,12/10/2025 11:29:58.4
123,Sample,9.558,12/10/2025 11:29:58.5,9.57082352941177
123,Min,9.558,12/10/2025 11:29:58.5
123,Max,9.581,12/10/2025 11:29:59.8
124,Sample,8.991,12/10/2025 11:30:00.2,8.87382352941176
124,Max,9.469,12/10/2025 11:30:00.8
124,Min,8.3,12/10/2025 11:30:02.8
125,Sample,9.466,12/10/2025 11:30:03.6,9.52658620689655
125,Min,9.466,12/10/2025 11:30:03.6
125,Max,9.556,12/10/2025 11:30:06.1
126,Sample,8.819,12/10/2025 11:30:06.5,8.91843333333333
126,Max,9.454,12/10/2025 11:30:07.1
126,Min,8.281,12/10/2025 11:30:09.2
127,Sample,9.453,12/10/2025 11:30:10.0,9.48676923076923
127,Min,9.422,12/10/2025 11:30:10.2
127,Max,9.532,12/10/2025 11:30:12.4
128,Sample,9.538,12/10/2025 11:30:12.6,9.57625196850394
128,Min,9.503,12/10/2025 11:30:14.7
128,Max,9.622,12/10/2025 11:30:25.4
129,Sample,9.624,12/10/2025 11:30:25.7,9.64083860759494
129,Min,9.546,12/10/2025 11:30:44.8
129,Max,9.681,12/10/2025 11:30:58.0
130,Sample,9.641,12/10/2025 11:30:58.7,9.67659433962264
130,Min,9.601,12/10/2025 11:31:00.8
130,Max,9.695,12/10/2025 11:31:08.7
131,Sample,8.762,12/10/2025 11:31:09.4,8.94976923076923
131,Max,9.579,12/10/2025 11:31:10.0
131,Min,8.373,12/10/2025 11:31:11.9
132,Sample,9.506,12/10/2025 11:31:12.4,9.55257894736842
132,Min,9.496,12/10/2025 11:31:12.5
132,Max,9.596,12/10/2025 11:31:14.1
133,Sample,9.598,12/10/2025 11:31:14.3,9.62646
133,Min,9.553,12/10/2025 11:31:14.4
133,Max,9.666,12/10/2025 11:31:24.2
134,Sample,8.818,12/10/2025 11:31:24.8,8.81785714285714
134,Max,9.549,12/10/2025 11:31:25.4
134,Min,8.349,12/10/2025 11:31:27.4
135,Sample,9.437,12/10/2025 11:31:27.6,9.5021
135,Min,9.437,12/10/2025 11:31:27.6
135,Max,9.546,12/10/2025 11:31:28.5
136,Sample,9.551,12/10/2025 11:31:28.6,9.58268
136,Min,9.551,12/10/2025 11:31:28.6
136,Max,9.602,12/10/2025 11:31:30.7
137,Sample,9.32,12/10/2025 11:31:31.1,8.87724242424243
137,Max,9.508,12/10/2025 11:31:31.8
137,Min,8.309,12/10/2025 11:31:33.8
138,Sample,9.472,12/10/2025 11:31:34.5,9.52984615384615
138,Min,9.414,12/10/2025 11:31:34.9
138,Max,9.573,12/10/2025 11:31:37.4
139,Sample,9.575,12/10/2025 11:31:37.5,8.92667567567568
139,Max,9.575,12/10/2025 11:31:37.5
139,Min,8.288,12/10/2025 11:31:40.5
140,Sample,9.452,12/10/2025 11:31:41.2,9.51448484848485
140,Min,9.428,12/10/2025 11:31:41.4
140,Max,9.551,12/10/2025 11:31:44.0
141,Sample,8.588,12/10/2025 11:31:44.5,8.75579310344828
141,Max,9.458,12/10/2025 11:31:45.1
141,Min,8.279,12/10/2025 11:31:47.0
142,Sample,9.397,12/10/2025 11:31:47.4,9.43975
142,Min,9.39,12/10/2025 11:31:47.5
142,Max,9.479,12/10/2025 11:31:48.4
143,Sample,9.498,12/10/2025 11:31:49.0,9.53219047619048
143,Min,9.47,12/10/2025 11:31:49.2
143,Max,9.56,12/10/2025 11:31:52.9
144,Sample,9.189,12/10/2025 11:31:53.3,8.83933333333333
144,Max,9.465,12/10/2025 11:31:54.0
144,Min,8.276,12/10/2025 11:31:55.9
145,Sample,9.426,12/10/2025 11:31:56.6,9.46210526315789
145,Min,9.396,12/10/2025 11:31:56.7
145,Max,9.495,12/10/2025 11:31:57.9
146,Sample,9.498,12/10/2025 11:31:58.5,9.53698850574713
146,Min,9.449,12/10/2025 11:31:58.7
146,Max,9.58,12/10/2025 11:32:06.8
147,Sample,9.583,12/10/2025 11:32:07.7,9.61722699386503
147,Min,9.508,12/10/2025 11:32:12.7
147,Max,9.659,12/10/2025 11:32:55.0
148,Sample,9.658,12/10/2025 11:32:58.5,9.65850259965338
148,Min,9.574,12/10/2025 11:33:13.2
148,Max,9.686,12/10/2025 11:33:54.3
149,Sample,9.685,12/10/2025 11:33:58.5,9.67085401459854
149,Min,9.609,12/10/2025 11:34:00.9
149,Max,9.691,12/10/2025 11:34:10.0
150,Sample,9.579,12/10/2025 11:34:12.7,9.68656666666667
150,Min,9.579,12/10/2025 11:34:12.7
150,Max,9.695,12/10/2025 11:34:15.3
151,Sample,9.044,12/10/2025 11:34:15.7,8.92763636363637
151,Max,9.563,12/10/2025 11:34:16.3
151,Min,8.339,12/10/2025 11:34:18.3
152,Sample,9.538,12/10/2025 11:34:19.0,9.56846153846154
152,Min,9.495,12/10/2025 11:34:19.1
152,Max,9.611,12/10/2025 11:34:21.7
153,Sample,9.614,12/10/2025 11:34:22.1,9.63889583333333
153,Min,9.528,12/10/2025 11:34:22.5
153,Max,9.67,12/10/2025 11:34:36.2
154,Sample,8.837,12/10/2025 11:34:37.0,8.96562162162162
154,Max,9.548,12/10/2025 11:34:37.6
154,Min,8.317,12/10/2025 11:34:39.6
155,Sample,9.529,12/10/2025 11:34:40.7,9.55933333333333
155,Min,9.48,12/10/2025 11:34:40.8
155,Max,9.599,12/10/2025 11:34:43.3
156,Sample,9.6,12/10/2025 11:34:43.4,9.60678571428572
156,Min,9.6,12/10/2025 11:34:43.4
156,Max,9.613,12/10/2025 11:34:44.6
157,Sample,9.331,12/10/2025 11:34:45.2,8.85065625
157,Max,9.512,12/10/2025 11:34:45.9
157,Min,8.293,12/10/2025 11:34:47.8
158,Sample,9.456,12/10/2025 11:34:48.4,9.52156
158,Min,9.405,12/10/2025 11:34:48.6
158,Max,9.56,12/10/2025 11:34:50.8
159,Sample,9.562,12/10/2025 11:34:50.9,8.98585714285714
159,Max,9.567,12/10/2025 11:34:51.2
159,Min,8.264,12/10/2025 11:34:54.3
160,Sample,9.462,12/10/2025 11:34:55.2,9.49631034482759
160,Min,9.442,12/10/2025 11:34:55.7
160,Max,9.542,12/10/2025 11:34:58.4
161,Sample,9.533,12/10/2025 11:34:58.5,9.58379213483146
161,Min,9.519,12/10/2025 11:34:58.9
161,Max,9.625,12/10/2025 11:35:16.1
162,Sample,8.779,12/10/2025 11:35:16.8,8.90668571428571
162,Max,9.508,12/10/2025 11:35:17.4
162,Min,8.293,12/10/2025 11:35:19.4
163,Sample,9.495,12/10/2025 11:35:20.3,9.5292380952381
163,Min,9.495,12/10/2025 11:35:20.3
163,Max,9.551,12/10/2025 11:35:22.2
164,Sample,8.38,12/10/2025 11:35:22.8,8.82873333333333
164,Max,9.455,12/10/2025 11:35:23.2
164,Min,8.259,12/10/2025 11:35:25.1
165,Sample,9.424,12/10/2025 11:35:25.8,9.4528
165,Min,9.376,12/10/2025 11:35:25.9
165,Max,9.493,12/10/2025 11:35:27.3
166,Sample,9.498,12/10/2025 11:35:27.4,9.54773611111111
166,Min,9.451,12/10/2025 11:35:27.6
166,Max,9.594,12/10/2025 11:35:42.0
167,Sample,9.595,12/10/2025 11:35:42.2,9.5988
167,Max,9.603,12/10/2025 11:35:44.2
167,Min,9.59,12/10/2025 11:35:44.7
168,Sample,9.024,12/10/2025 11:35:44.8,8.756
168,Max,9.477,12/10/2025 11:35:45.4
168,Min,8.273,12/10/2025 11:35:47.4
169,Sample,9.438,12/10/2025 11:35:48.0,9.5003
169,Min,9.362,12/10/2025 11:35:48.3
169,Max,9.541,12/10/2025 11:35:50.9
170,Sample,9.543,12/10/2025 11:35:51.0,8.9318
170,Max,9.543,12/10/2025 11:35:51.0
170,Min,8.234,12/10/2025 11:35:54.0
171,Sample,9.442,12/10/2025 11:35:55.0,9.47322857142857
171,Min,9.411,12/10/2025 11:35:55.4
171,Max,9.514,12/10/2025 11:35:58.2
172,Sample,9.499,12/10/2025 11:35:58.5,9.53519230769231
172,Min,9.46,12/10/2025 11:36:03.7
172,Max,9.568,12/10/2025 11:36:06.2
173,Sample,8.614,12/10/2025 11:36:06.8,8.72878571428572
173,Max,9.462,12/10/2025 11:36:07.4
173,Min,8.273,12/10/2025 11:36:09.3
174,Sample,9.368,12/10/2025 11:36:09.6,9.41336363636364
174,Min,9.343,12/10/2025 11:36:09.7
174,Max,9.445,12/10/2025 11:36:10.4
175,Sample,9.464,12/10/2025 11:36:10.7,9.49595833333333
175,Min,9.464,12/10/2025 11:36:10.7
175,Max,9.519,12/10/2025 11:36:13.1
176,Sample,9.336,12/10/2025 11:36:13.5,8.73746666666667
176,Max,9.425,12/10/2025 11:36:14.2
176,Min,8.23,12/10/2025 11:36:16.2
177,Sample,9.357,12/10/2025 11:36:16.6,9.38836363636364
177,Min,9.321,12/10/2025 11:36:16.7
177,Max,9.431,12/10/2025 11:36:17.5
178,Sample,9.436,12/10/2025 11:36:17.7,9.47520512820513
178,Min,9.36,12/10/2025 11:36:17.9
178,Max,9.508,12/10/2025 11:36:21.2
179,Sample,9.196,12/10/2025 11:36:21.6,8.78690909090909
179,Max,9.414,12/10/2025 11:36:22.3
179,Min,8.218,12/10/2025 11:36:24.2
180,Sample,9.38,12/10/2025 11:36:24.9,9.406
180,Min,9.33,12/10/2025 11:36:25.0
180,Max,9.448,12/10/2025 11:36:26.5
181,Sample,9.451,12/10/2025 11:36:26.7,9.48431764705882
181,Min,9.413,12/10/2025 11:36:28.3
181,Max,9.528,12/10/2025 11:36:35.2
182,Sample,9.529,12/10/2025 11:36:35.3,9.4735
182,Max,9.529,12/10/2025 11:36:35.3
182,Min,9.418,12/10/2025 11:36:35.4
183,Sample,9.516,12/10/2025 11:36:35.5,9.54369683257919
183,Min,9.44,12/10/2025 11:36:37.1
183,Max,9.579,12/10/2025 11:36:56.5
184,Sample,9.578,12/10/2025 11:36:58.5,9.57503225806452
184,Max,9.593,12/10/2025 11:37:07.4
184,Min,9.509,12/10/2025 11:37:08.2
185,Sample,8.597,12/10/2025 11:37:08.3,8.74796428571429
185,Max,9.485,12/10/2025 11:37:08.9
185,Min,8.278,12/10/2025 11:37:10.8
186,Sample,9.381,12/10/2025 11:37:11.1,9.4247
186,Min,9.362,12/10/2025 11:37:11.2
186,Max,9.465,12/10/2025 11:37:12.0
187,Sample,9.476,12/10/2025 11:37:12.1,9.51194827586207
187,Min,9.416,12/10/2025 11:37:12.9
187,Max,9.553,12/10/2025 11:37:18.1
188,Sample,9.554,12/10/2025 11:37:18.3,8.95215
188,Max,9.556,12/10/2025 11:37:18.7
188,Min,8.253,12/10/2025 11:37:21.7
189,Sample,9.406,12/10/2025 11:37:22.3,9.44729166666667
189,Min,9.388,12/10/2025 11:37:22.4
189,Max,9.489,12/10/2025 11:37:24.7
190,Sample,9.493,12/10/2025 11:37:24.8,9.51349425287356
190,Min,9.444,12/10/2025 11:37:26.1
190,Max,9.55,12/10/2025 11:37:33.3
191,Sample,8.765,12/10/2025 11:37:33.9,8.82888235294118
191,Max,9.437,12/10/2025 11:37:34.5
191,Min,8.244,12/10/2025 11:37:36.5
192,Sample,9.423,12/10/2025 11:37:37.3,9.46055263157895
192,Min,9.396,12/10/2025 11:37:37.4
192,Max,9.503,12/10/2025 11:37:41.2
193,Sample,9.504,12/10/2025 11:37:41.6,9.51608196721311
193,Min,9.467,12/10/2025 11:37:42.3
193,Max,9.541,12/10/2025 11:37:47.3
194,Sample,8.928,12/10/2025 11:37:47.7,8.85378378378378
194,Max,9.421,12/10/2025 11:37:48.3
194,Min,8.234,12/10/2025 11:37:50.3
195,Sample,9.393,12/10/2025 11:37:51.4,9.45815625
195,Min,9.355,12/10/2025 11:37:51.6
195,Max,9.494,12/10/2025 11:37:54.6
196,Sample,8.57,12/10/2025 11:37:55.0,8.73477419354839
196,Max,9.395,12/10/2025 11:37:55.6
196,Min,8.211,12/10/2025 11:37:57.5
197,Sample,9.362,12/10/2025 11:37:58.2,9.366
197,Min,9.359,12/10/2025 11:37:58.3
197,Max,9.377,12/10/2025 11:37:58.4
198,Sample,9.378,12/10/2025 11:37:58.5,9.419125
198,Min,9.361,12/10/2025 11:37:58.6
198,Max,9.463,12/10/2025 11:38:01.5
199,Sample,9.464,12/10/2025 11:38:01.7,9.4902131147541
199,Min,9.409,12/10/2025 11:38:11.3
199,Max,9.531,12/10/2025 11:38:14.0
200,Sample,8.792,12/10/2025 11:38:14.4,8.69696428571429
200,Max,9.415,12/10/2025 11:38:15.0
200,Min,8.218,12/10/2025 11:38:17.0
201,Sample,9.303,12/10/2025 11:38:17.2,9.3708
201,Min,9.303,12/10/2025 11:38:17.2
201,Max,9.419,12/10/2025 11:38:18.1
202,Sample,9.424,12/10/2025 11:38:18.2,9.45909756097561
202,Min,9.378,12/10/2025 11:38:18.9
202,Max,9.492,12/10/2025 11:38:22.3
203,Sample,8.527,12/10/2025 11:38:22.7,8.66832142857143
203,Max,9.393,12/10/2025 11:38:23.3
203,Min,8.21,12/10/2025 11:38:25.1
204,Sample,9.305,12/10/2025 11:38:25.5,9.3502
204,Min,9.3,12/10/2025 11:38:25.6
204,Max,9.391,12/10/2025 11:38:26.3
205,Sample,9.4,12/10/2025 11:38:26.5,9.43546296296296
205,Min,9.343,12/10/2025 11:38:31.6
205,Max,9.481,12/10/2025 11:38:32.3
206,Sample,9.482,12/10/2025 11:38:32.4,9.4885
206,Min,9.482,12/10/2025 11:38:32.4
206,Max,9.495,12/10/2025 11:38:34.2
207,Sample,8.935,12/10/2025 11:38:34.6,8.77864705882353
207,Max,9.377,12/10/2025 11:38:35.2
207,Min,8.198,12/10/2025 11:38:37.2
208,Sample,9.371,12/10/2025 11:38:38.0,9.42007142857143
208,Min,9.371,12/10/2025 11:38:38.0
208,Max,9.446,12/10/2025 11:38:40.4
209,Sample,8.803,12/10/2025 11:38:40.8,8.63285714285714
209,Max,9.341,12/10/2025 11:38:41.4
209,Min,8.165,12/10/2025 11:38:43.4
210,Sample,9.325,12/10/2025 11:38:44.0,9.36378260869565
210,Min,9.303,12/10/2025 11:38:44.1
210,Max,9.404,12/10/2025 11:38:45.8
211,Sample,9.411,12/10/2025 11:38:46.3,9.44613675213675
211,Min,9.368,12/10/2025 11:38:47.4
211,Max,9.49,12/10/2025 11:38:58.0
212,Sample,9.492,12/10/2025 11:38:58.5,9.5141475826972
212,Min,9.404,12/10/2025 11:39:00.1
212,Max,9.552,12/10/2025 11:39:38.4
213,Sample,9.384,12/10/2025 11:39:39.3,8.72468965517241
213,Max,9.446,12/10/2025 11:39:40.0
213,Min,8.216,12/10/2025 11:39:41.9
214,Sample,9.348,12/10/2025 11:39:42.2,9.40095238095238
214,Min,9.348,12/10/2025 11:39:42.2
214,Max,9.449,12/10/2025 11:39:44.0
215,Sample,9.456,12/10/2025 11:39:44.3,9.4780303030303
215,Min,9.401,12/10/2025 11:39:44.8
215,Max,9.504,12/10/2025 11:39:47.5
216,Sample,8.504,12/10/2025 11:39:48.0,8.66035714285714
216,Max,9.402,12/10/2025 11:39:48.6
216,Min,8.188,12/10/2025 11:39:50.5
217,Sample,9.315,12/10/2025 11:39:50.8,9.38207692307692
217,Min,9.315,12/10/2025 11:39:50.8
217,Max,9.418,12/10/2025 11:39:52.0
218,Sample,9.421,12/10/2025 11:39:52.1,9.43646666666667
218,Min,9.421,12/10/2025 11:39:52.1
218,Max,9.447,12/10/2025 11:39:53.2
219,Sample,9.018,12/10/2025 11:39:53.6,8.7608
219,Max,9.358,12/10/2025 11:39:54.4
219,Min,8.144,12/10/2025 11:39:56.3
220,Sample,9.351,12/10/2025 11:39:57.2,9.36584615384615
220,Min,9.318,12/10/2025 11:39:57.3
220,Max,9.391,12/10/2025 11:39:58.3
221,Sample,9.397,12/10/2025 11:39:58.5,9.43682051282051
221,Min,9.358,12/10/2025 11:39:59.0
221,Max,9.476,12/10/2025 11:40:06.4
222,Sample,9.478,12/10/2025 11:40:06.7,9.50275615763547
222,Min,9.411,12/10/2025 11:40:45.7
222,Max,9.544,12/10/2025 11:40:48.1
223,Sample,8.524,12/10/2025 11:40:48.8,8.76155555555556
223,Max,9.399,12/10/2025 11:40:49.3
223,Min,8.21,12/10/2025 11:40:51.3
224,Sample,9.371,12/10/2025 11:40:51.9,9.38709090909091
224,Min,9.304,12/10/2025 11:40:52.2
224,Max,9.439,12/10/2025 11:40:52.9
225,Sample,9.442,12/10/2025 11:40:53.0,9.46313636363636
225,Min,9.442,12/10/2025 11:40:53.0
225,Max,9.477,12/10/2025 11:40:54.8
226,Sample,9.213,12/10/2025 11:40:55.2,8.70748387096774
226,Max,9.384,12/10/2025 11:40:55.9
226,Min,8.162,12/10/2025 11:40:57.8
227,Sample,9.333,12/10/2025 11:40:58.3,9.328
227,Max,9.333,12/10/2025 11:40:58.3
227,Min,9.323,12/10/2025 11:40:58.4
228,Sample,9.355,12/10/2025 11:40:58.5,9.39615625
228,Min,9.333,12/10/2025 11:40:59.1
228,Max,9.44,12/10/2025 11:41:01.5
229,Sample,9.446,12/10/2025 11:41:01.8,9.48486752136752
229,Min,9.413,12/10/2025 11:41:02.6
229,Max,9.526,12/10/2025 11:41:25.7
230,Sample,9.036,12/10/2025 11:41:26.1,8.69652
230,Max,9.413,12/10/2025 11:41:26.8
230,Min,8.191,12/10/2025 11:41:28.7
231,Sample,9.321,12/10/2025 11:41:29.0,9.35381818181818
231,Min,9.319,12/10/2025 11:41:29.1
231,Max,9.407,12/10/2025 11:41:30.0
232,Sample,9.415,12/10/2025 11:41:30.1,9.44340625
232,Max,9.468,12/10/2025 11:41:32.8
232,Min,9.343,12/10/2025 11:41:33.2
233,Sample,8.466,12/10/2025 11:41:33.3,8.69058064516129
233,Max,9.372,12/10/2025 11:41:34.0
233,Min,8.161,12/10/2025 11:41:35.9
234,Sample,9.321,12/10/2025 11:41:36.5,9.36341176470588
234,Min,9.283,12/10/2025 11:41:36.8
234,Max,9.407,12/10/2025 11:41:38.1
235,Sample,9.409,12/10/2025 11:41:38.2,9.42246666666667
235,Min,9.409,12/10/2025 11:41:38.2
235,Max,9.434,12/10/2025 11:41:39.6
236,Sample,8.335,12/10/2025 11:41:40.1,8.77141666666667
236,Max,9.328,12/10/2025 11:41:40.6
236,Min,8.131,12/10/2025 11:41:42.6
237,Sample,9.346,12/10/2025 11:41:43.7,9.38397297297297
237,Min,9.294,12/10/2025 11:41:44.1
237,Max,9.421,12/10/2025 11:41:47.0
238,Sample,8.617,12/10/2025 11:41:47.4,8.58989285714286
238,Max,9.318,12/10/2025 11:41:48.0
238,Min,8.122,12/10/2025 11:41:50.0
239,Sample,9.227,12/10/2025 11:41:50.2,9.28585714285714
239,Min,9.227,12/10/2025 11:41:50.2
239,Max,9.324,12/10/2025 11:41:51.1
240,Sample,9.334,12/10/2025 11:41:51.7,9.38392
240,Min,9.334,12/10/2025 11:41:51.7
240,Max,9.403,12/10/2025 11:41:54.2
241,Sample,9.059,12/10/2025 11:41:54.6,8.69952941176471
241,Max,9.315,12/10/2025 11:41:55.3
241,Min,8.112,12/10/2025 11:41:57.2
242,Sample,9.299,12/10/2025 11:41:58.0,9.3012
242,Min,9.292,12/10/2025 11:41:58.1
242,Max,9.314,12/10/2025 11:41:58.3
243,Sample,9.317,12/10/2025 11:41:58.5,9.36108510638298
243,Min,9.259,12/10/2025 11:42:00.2
243,Max,9.404,12/10/2025 11:42:02.8
244,Sample,8.855,12/10/2025 11:42:03.2,8.79525
244,Max,9.292,12/10/2025 11:42:03.8
244,Min,8.105,12/10/2025 11:42:05.8
245,Sample,9.307,12/10/2025 11:42:06.9,9.35032142857143
245,Min,9.307,12/10/2025 11:42:06.9
245,Max,9.374,12/10/2025 11:42:09.3
246,Sample,8.828,12/10/2025 11:42:09.7,8.68211428571429
246,Max,9.268,12/10/2025 11:42:10.3
246,Min,8.09,12/10/2025 11:42:12.3
247,Sample,9.271,12/10/2025 11:42:13.2,9.33006896551724
247,Min,9.271,12/10/2025 11:42:13.2
247,Max,9.358,12/10/2025 11:42:15.7
248,Sample,8.595,12/10/2025 11:42:16.1,8.64883333333333
248,Max,9.26,12/10/2025 11:42:16.7
248,Min,8.078,12/10/2025 11:42:18.7
249,Sample,9.268,12/10/2025 11:42:19.5,9.318375
249,Min,9.214,12/10/2025 11:42:19.7
249,Max,9.35,12/10/2025 11:42:22.3
250,Sample,8.529,12/10/2025 11:42:22.7,8.53335714285714
250,Max,9.255,12/10/2025 11:42:23.3
250,Min,8.074,12/10/2025 11:42:25.4
251,Sample,9.153,12/10/2025 11:42:25.6,9.2306
251,Min,9.153,12/10/2025 11:42:25.6
251,Max,9.271,12/10/2025 11:42:26.4
252,Sample,9.279,12/10/2025 11:42:26.6,9.2731
252,Min,9.237,12/10/2025 11:42:27.4
252,Max,9.3,12/10/2025 11:42:27.5
253,Sample,9.165,12/10/2025 11:42:27.6,9.185
253,Min,9.165,12/10/2025 11:42:27.6
253,Max,9.205,12/10/2025 11:42:27.7
254,Sample,9.283,12/10/2025 11:42:27.8,9.33272
254,Min,9.283,12/10/2025 11:42:27.8
254,Max,9.349,12/10/2025 11:42:29.9
255,Sample,8.911,12/10/2025 11:42:30.7,8.67257142857143
255,Max,9.263,12/10/2025 11:42:31.4
255,Min,8.057,12/10/2025 11:42:33.3
256,Sample,9.257,12/10/2025 11:42:34.2,9.30593333333333
256,Min,9.238,12/10/2025 11:42:34.3
256,Max,9.338,12/10/2025 11:42:37.1
257,Sample,9.34,12/10/2025 11:42:37.2,8.68405714285714
257,Max,9.342,12/10/2025 11:42:37.4
257,Min,8.074,12/10/2025 11:42:40.3
258,Sample,9.199,12/10/2025 11:42:40.8,9.24393333333333
258,Min,9.193,12/10/2025 11:42:40.9
258,Max,9.284,12/10/2025 11:42:42.1
259,Sample,9.29,12/10/2025 11:42:42.3,9.34017475728155
259,Min,9.248,12/10/2025 11:42:52.5
259,Max,9.384,12/10/2025 11:42:52.9
260,Sample,9.385,12/10/2025 11:42:53.0,9.39157142857143
260,Min,9.385,12/10/2025 11:42:53.0
260,Max,9.397,12/10/2025 11:42:55.0
261,Sample,8.908,12/10/2025 11:42:55.5,8.57139285714286
261,Max,9.293,12/10/2025 11:42:56.2
261,Min,8.097,12/10/2025 11:42:58.2
262,Sample,9.145,12/10/2025 11:42:58.4,9.145
262,Max,9.145,12/10/2025 11:42:58.4
262,Min,9.145,12/10/2025 11:42:58.4
263,Sample,9.181,12/10/2025 11:42:58.5,9.25708333333333
263,Min,9.181,12/10/2025 11:42:58.5
263,Max,9.295,12/10/2025 11:42:59.4
264,Sample,9.303,12/10/2025 11:42:59.7,9.34281690140845
264,Min,9.277,12/10/2025 11:42:59.8
264,Max,9.38,12/10/2025 11:43:06.3
265,Sample,9.383,12/10/2025 11:43:06.8,9.4094613003096
265,Min,9.33,12/10/2025 11:43:21.0
265,Max,9.453,12/10/2025 11:43:39.7
266,Sample,9.251,12/10/2025 11:43:40.5,8.64186206896552
266,Max,9.353,12/10/2025 11:43:41.2
266,Min,8.142,12/10/2025 11:43:43.1
267,Sample,9.261,12/10/2025 11:43:43.4,9.29733333333333
267,Min,9.238,12/10/2025 11:43:43.5
267,Max,9.338,12/10/2025 11:43:44.2
268,Sample,9.343,12/10/2025 11:43:44.6,9.37915789473684
268,Min,9.307,12/10/2025 11:43:45.0
268,Max,9.408,12/10/2025 11:43:48.5
269,Sample,9.054,12/10/2025 11:43:48.9,8.69773529411765
269,Max,9.314,12/10/2025 11:43:49.6
269,Min,8.111,12/10/2025 11:43:51.5
270,Sample,9.292,12/10/2025 11:43:52.3,9.33688888888889
270,Min,9.252,12/10/2025 11:43:52.6
270,Max,9.376,12/10/2025 11:43:55.8
271,Sample,9.378,12/10/2025 11:43:55.9,8.84438095238095
271,Max,9.379,12/10/2025 11:43:56.0
271,Min,8.134,12/10/2025 11:43:57.6
272,Sample,8.289,12/10/2025 11:43:58.4,8.289
272,Max,8.289,12/10/2025 11:43:58.4
272,Min,8.289,12/10/2025 11:43:58.4
273,Sample,9.124,12/10/2025 11:43:58.5,8.606
273,Max,9.214,12/10/2025 11:43:58.6
273,Min,8.077,12/10/2025 11:43:59.1
274,Sample,9.186,12/10/2025 11:43:59.3,9.2585
274,Min,9.186,12/10/2025 11:43:59.3
274,Max,9.295,12/10/2025 11:44:00.2
275,Sample,9.299,12/10/2025 11:44:00.3,9.32152631578948
275,Min,9.299,12/10/2025 11:44:00.3
275,Max,9.338,12/10/2025 11:44:01.8
276,Sample,8.369,12/10/2025 11:44:02.2,8.5633
276,Max,9.252,12/10/2025 11:44:02.8
276,Min,8.066,12/10/2025 11:44:04.8
277,Sample,9.211,12/10/2025 11:44:05.3,9.24641176470588
277,Min,9.189,12/10/2025 11:44:05.4
277,Max,9.289,12/10/2025 11:44:06.8
278,Sample,9.294,12/10/2025 11:44:07.0,9.33438666666667
278,Min,9.264,12/10/2025 11:44:08.4
278,Max,9.374,12/10/2025 11:44:14.5
279,Sample,9.375,12/10/2025 11:44:14.9,9.38267777777778
279,Min,9.323,12/10/2025 11:44:16.1
279,Max,9.409,12/10/2025 11:44:24.0
280,Sample,8.863,12/10/2025 11:44:24.4,8.57732142857143
280,Max,9.292,12/10/2025 11:44:25.0
280,Min,8.1,12/10/2025 11:44:27.0
281,Sample,9.186,12/10/2025 11:44:27.2,9.2228
281,Min,9.179,12/10/2025 11:44:27.4
281,Max,9.272,12/10/2025 11:44:27.7
282,Sample,9.306,12/10/2025 11:44:28.7,9.34334482758621
282,Min,9.306,12/10/2025 11:44:28.7
282,Max,9.362,12/10/2025 11:44:31.2
