FLUKE 289,  V1.16,  40810170 Douglas Hutchings

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
12/3/2025 2:07:06 PM,12/3/2025 8:38:57 PM,6:31:50,0:00:20,6207,1176,5417,Motor 4
Max Time,Max,Average,Min,Min Time,Scaling,
12/3/2025 2:07:06 PM,8.519 V DC,8.081 V DC,-0.0075 V DC,12/3/2025 8:38:55 PM,(none)

Reading,Sample,Start Time,Duration,Max Time,Max,Average,Min Time,Min,Description,Stop Time
2694,Sample,8.196,12/3/2025 15:27:02.8,8.22145454545455
2694,Min,8.165,12/3/2025 15:27:03.1
2694,Max,8.238,12/3/2025 15:27:03.8
2695,Sample,8.055,12/3/2025 15:27:03.9,8.16792307692308
2695,Max,8.233,12/3/2025 15:27:04.2
2695,Min,8.002,12/3/2025 15:27:05.1
2696,Sample,8.19,12/3/2025 15:27:05.2,8.21675
2696,Min,8.19,12/3/2025 15:27:05.2
2696,Max,8.231,12/3/2025 15:27:05.5
2697,Sample,8.234,12/3/2025 15:27:05.6,8.20925
2697,Max,8.237,12/3/2025 15:27:05.8
2697,Min,8.153,12/3/2025 15:27:06.9
2698,Sample,7.957,12/3/2025 15:27:07.2,8.087
2698,Min,7.957,12/3/2025 15:27:07.2
2698,Max,8.211,12/3/2025 15:27:07.4
2699,Sample,8.196,12/3/2025 15:27:07.6,8.19381818181818
2699,Min,8.126,12/3/2025 15:27:08.0
2699,Max,8.232,12/3/2025 15:27:08.3
2700,Sample,8.116,12/3/2025 15:27:08.7,8.116
2700,Max,8.116,12/3/2025 15:27:08.7
2700,Min,8.116,12/3/2025 15:27:08.7
2701,Sample,8.199,12/3/2025 15:27:08.8,8.201125
2701,Max,8.236,12/3/2025 15:27:09.4
2701,Min,8.114,12/3/2025 15:27:10.7
2702,Sample,7.985,12/3/2025 15:27:12.5,8.16108163265306
2702,Min,7.985,12/3/2025 15:27:12.5
2702,Max,8.228,12/3/2025 15:27:13.9
2703,Sample,8.209,12/3/2025 15:27:17.4,8.20378571428571
2703,Min,8.136,12/3/2025 15:27:17.6
2703,Max,8.232,12/3/2025 15:27:18.4
2704,Sample,8.093,12/3/2025 15:27:18.8,8.1793125
2704,Min,8.07,12/3/2025 15:27:19.6
2704,Max,8.231,12/3/2025 15:27:20.2
2705,Sample,8.211,12/3/2025 15:27:20.4,8.20727272727273
2705,Max,8.233,12/3/2025 15:27:20.7
2705,Min,8.137,12/3/2025 15:27:20.8
2706,Sample,8.046,12/3/2025 15:27:21.5,8.15568571428572
2706,Max,8.23,12/3/2025 15:27:24.1
2706,Min,7.851,12/3/2025 15:27:24.9
2707,Sample,8.181,12/3/2025 15:27:25.4,8.181
2707,Max,8.181,12/3/2025 15:27:25.4
2707,Min,8.181,12/3/2025 15:27:25.4
2708,Sample,8.214,12/3/2025 15:27:25.5,8.14916666666667
2708,Max,8.222,12/3/2025 15:27:25.6
2708,Min,8.021,12/3/2025 15:27:25.7
2709,Sample,8.196,12/3/2025 15:27:26.1,8.21163157894737
2709,Min,8.138,12/3/2025 15:27:26.3
2709,Max,8.236,12/3/2025 15:27:27.2
2710,Sample,8.1,12/3/2025 15:27:28.0,8.176
2710,Max,8.229,12/3/2025 15:27:28.6
2710,Min,8.022,12/3/2025 15:27:29.1
2711,Sample,8.19,12/3/2025 15:27:29.2,8.20954838709677
2711,Min,8.135,12/3/2025 15:27:29.5
2711,Max,8.235,12/3/2025 15:27:31.0
2712,Sample,8.119,12/3/2025 15:27:32.3,8.1276
2712,Min,7.988,12/3/2025 15:27:32.4
2712,Max,8.22,12/3/2025 15:27:32.6
2713,Sample,8.212,12/3/2025 15:27:32.8,8.2069
2713,Min,8.158,12/3/2025 15:27:33.0
2713,Max,8.231,12/3/2025 15:27:33.5
2714,Sample,8.11,12/3/2025 15:27:33.8,8.1145
2714,Min,8.11,12/3/2025 15:27:33.8
2714,Max,8.119,12/3/2025 15:27:33.9
2715,Sample,8.202,12/3/2025 15:27:34.0,8.19666666666667
2715,Min,8.13,12/3/2025 15:27:34.1
2715,Max,8.231,12/3/2025 15:27:34.6
2716,Sample,8.073,12/3/2025 15:27:35.3,8.1205
2716,Max,8.218,12/3/2025 15:27:35.5
2716,Min,8.017,12/3/2025 15:27:35.6
2717,Sample,8.182,12/3/2025 15:27:35.7,8.19995
2717,Min,8.142,12/3/2025 15:27:37.1
2717,Max,8.23,12/3/2025 15:27:37.6
2718,Sample,8.118,12/3/2025 15:27:37.7,8.15615384615385
2718,Max,8.233,12/3/2025 15:27:38.6
2718,Min,7.909,12/3/2025 15:27:39.4
2719,Sample,8.198,12/3/2025 15:27:42.9,8.2065
2719,Min,8.143,12/3/2025 15:27:43.7
2719,Max,8.231,12/3/2025 15:27:44.0
2720,Sample,7.94,12/3/2025 15:27:44.5,8.14766666666667
2720,Min,7.94,12/3/2025 15:27:44.5
2720,Max,8.225,12/3/2025 15:27:45.3
2721,Sample,8.202,12/3/2025 15:27:45.5,8.202
2721,Max,8.202,12/3/2025 15:27:45.5
2721,Min,8.202,12/3/2025 15:27:45.5
2722,Sample,8.162,12/3/2025 15:27:45.6,8.1838
2722,Min,8.094,12/3/2025 15:27:45.9
2722,Max,8.225,12/3/2025 15:27:47.0
2723,Sample,8.083,12/3/2025 15:27:48.0,8.1975
2723,Min,8.083,12/3/2025 15:27:48.0
2723,Max,8.232,12/3/2025 15:27:48.8
2724,Sample,8.139,12/3/2025 15:27:50.4,8.19513333333333
2724,Max,8.23,12/3/2025 15:27:51.4
2724,Min,8.127,12/3/2025 15:27:51.5
2725,Sample,8.085,12/3/2025 15:27:51.9,8.1565
2725,Max,8.215,12/3/2025 15:27:52.3
2725,Min,8.081,12/3/2025 15:27:52.4
2726,Sample,8.205,12/3/2025 15:27:52.5,8.20484210526316
2726,Max,8.231,12/3/2025 15:27:53.1
2726,Min,8.125,12/3/2025 15:27:53.2
2727,Sample,7.813,12/3/2025 15:27:54.4,8.15764423076923
2727,Min,7.813,12/3/2025 15:27:54.4
2727,Max,8.232,12/3/2025 15:27:57.4
2728,Sample,8.205,12/3/2025 15:28:05.3,8.216
2728,Min,8.205,12/3/2025 15:28:05.3
2728,Max,8.224,12/3/2025 15:28:05.5
2729,Sample,8.227,12/3/2025 15:28:05.6,8.12685714285714
2729,Max,8.229,12/3/2025 15:28:05.7
2729,Min,7.897,12/3/2025 15:28:06.2
2730,Sample,8.172,12/3/2025 15:28:06.3,8.1991
2730,Max,8.224,12/3/2025 15:28:07.0
2730,Min,8.16,12/3/2025 15:28:07.1
2731,Sample,8.103,12/3/2025 15:28:07.3,8.16145
2731,Max,8.223,12/3/2025 15:28:08.1
2731,Min,7.942,12/3/2025 15:28:08.7
2732,Sample,8.197,12/3/2025 15:28:09.3,8.2141
2732,Max,8.231,12/3/2025 15:28:09.9
2732,Min,8.143,12/3/2025 15:28:10.0
2733,Sample,8.122,12/3/2025 15:28:10.3,8.1768
2733,Max,8.226,12/3/2025 15:28:10.5
2733,Min,8.036,12/3/2025 15:28:11.4
2734,Sample,8.204,12/3/2025 15:28:12.3,8.20275
2734,Min,8.146,12/3/2025 15:28:13.0
2734,Max,8.227,12/3/2025 15:28:13.4
2735,Sample,8.102,12/3/2025 15:28:13.5,8.17591666666667
2735,Max,8.227,12/3/2025 15:28:13.8
2735,Min,8.067,12/3/2025 15:28:14.4
2736,Sample,8.226,12/3/2025 15:28:14.7,8.20733333333333
2736,Min,8.152,12/3/2025 15:28:14.8
2736,Max,8.228,12/3/2025 15:28:15.3
2737,Sample,8.055,12/3/2025 15:28:15.9,8.15603125
2737,Max,8.226,12/3/2025 15:28:16.9
2737,Min,7.858,12/3/2025 15:28:17.5
2738,Sample,8.185,12/3/2025 15:28:19.2,8.20063636363636
2738,Max,8.227,12/3/2025 15:28:19.8
2738,Min,8.145,12/3/2025 15:28:19.9
2739,Sample,7.949,12/3/2025 15:28:20.3,7.949
2739,Max,7.949,12/3/2025 15:28:20.3
2739,Min,7.949,12/3/2025 15:28:20.3
2740,Sample,8.182,12/3/2025 15:28:20.4,8.19890909090909
2740,Min,8.12,12/3/2025 15:28:20.7
2740,Max,8.227,12/3/2025 15:28:21.4
2741,Sample,8.096,12/3/2025 15:28:21.5,8.17409090909091
2741,Max,8.223,12/3/2025 15:28:21.7
2741,Min,8.036,12/3/2025 15:28:22.5
2742,Sample,8.192,12/3/2025 15:28:22.6,8.19961538461538
2742,Min,8.129,12/3/2025 15:28:23.5
2742,Max,8.23,12/3/2025 15:28:24.8
2743,Sample,7.984,12/3/2025 15:28:25.6,8.0135
2743,Min,7.984,12/3/2025 15:28:25.6
2743,Max,8.043,12/3/2025 15:28:25.7
2744,Sample,8.194,12/3/2025 15:28:25.8,8.2011
2744,Max,8.227,12/3/2025 15:28:26.4
2744,Min,8.13,12/3/2025 15:28:26.5
2745,Sample,8.122,12/3/2025 15:28:26.8,8.1393
2745,Min,7.954,12/3/2025 15:28:27.2
2745,Max,8.222,12/3/2025 15:28:27.5
2746,Sample,8.188,12/3/2025 15:28:27.8,8.1985
2746,Min,8.111,12/3/2025 15:28:28.6
2746,Max,8.231,12/3/2025 15:28:29.1
2747,Sample,8.088,12/3/2025 15:28:29.2,8.16034615384615
2747,Min,7.991,12/3/2025 15:28:30.4
2747,Max,8.224,12/3/2025 15:28:31.1
2748,Sample,8.199,12/3/2025 15:28:31.8,8.20393333333333
2748,Min,8.135,12/3/2025 15:28:32.5
2748,Max,8.228,12/3/2025 15:28:33.2
2749,Sample,8.011,12/3/2025 15:28:33.3,8.0455
2749,Min,8.011,12/3/2025 15:28:33.3
2749,Max,8.08,12/3/2025 15:28:33.4
2750,Sample,8.2,12/3/2025 15:28:33.5,8.19941666666667
2750,Min,8.142,12/3/2025 15:28:33.8
2750,Max,8.227,12/3/2025 15:28:34.4
2751,Sample,7.9,12/3/2025 15:28:34.7,8.13378571428571
2751,Min,7.9,12/3/2025 15:28:34.7
2751,Max,8.224,12/3/2025 15:28:36.0
2752,Sample,8.209,12/3/2025 15:28:36.2,8.20425925925926
2752,Min,8.153,12/3/2025 15:28:36.8
2752,Max,8.231,12/3/2025 15:28:37.5
2753,Sample,8.037,12/3/2025 15:28:39.3,8.15920588235294
2753,Max,8.225,12/3/2025 15:28:41.3
2753,Min,7.913,12/3/2025 15:28:41.9
2754,Sample,8.175,12/3/2025 15:28:42.7,8.20853846153846
2754,Max,8.231,12/3/2025 15:28:43.6
2754,Min,8.144,12/3/2025 15:28:43.7
2755,Sample,8.112,12/3/2025 15:28:44.0,8.112
2755,Max,8.112,12/3/2025 15:28:44.0
2755,Min,8.112,12/3/2025 15:28:44.0
2756,Sample,8.209,12/3/2025 15:28:44.1,8.20793333333333
2756,Min,8.139,12/3/2025 15:28:44.4
2756,Max,8.23,12/3/2025 15:28:45.1
2757,Sample,8.223,12/3/2025 15:28:45.6,8.21
2757,Min,8.149,12/3/2025 15:28:46.0
2757,Max,8.231,12/3/2025 15:28:46.6
2758,Sample,8.097,12/3/2025 15:28:48.6,8.1823
2758,Min,8.079,12/3/2025 15:28:48.9
2758,Max,8.233,12/3/2025 15:28:49.4
2759,Sample,8.212,12/3/2025 15:28:49.6,8.20507142857143
2759,Min,8.144,12/3/2025 15:28:49.7
2759,Max,8.232,12/3/2025 15:28:50.1
2760,Sample,7.936,12/3/2025 15:28:51.4,8.13746666666667
2760,Min,7.936,12/3/2025 15:28:51.4
2760,Max,8.223,12/3/2025 15:28:52.6
2761,Sample,8.18,12/3/2025 15:28:54.5,8.1864
2761,Max,8.222,12/3/2025 15:28:54.7
2761,Min,8.137,12/3/2025 15:28:55.1
2762,Sample,7.986,12/3/2025 15:28:55.5,8.16811428571429
2762,Min,7.986,12/3/2025 15:28:55.5
2762,Max,8.227,12/3/2025 15:28:58.5
2763,Sample,8.21,12/3/2025 15:28:59.0,8.20463636363636
2763,Min,8.134,12/3/2025 15:28:59.2
2763,Max,8.228,12/3/2025 15:28:59.6
2764,Sample,8.053,12/3/2025 15:29:00.1,8.17383333333333
2764,Min,8.053,12/3/2025 15:29:00.1
2764,Max,8.226,12/3/2025 15:29:00.4
2765,Sample,8.127,12/3/2025 15:29:00.7,8.18929166666667
2765,Min,8.095,12/3/2025 15:29:01.2
2765,Max,8.229,12/3/2025 15:29:02.3
2766,Sample,8.017,12/3/2025 15:29:03.5,8.15630769230769
2766,Max,8.232,12/3/2025 15:29:04.2
2766,Min,7.881,12/3/2025 15:29:04.7
2767,Sample,8.165,12/3/2025 15:29:04.8,8.19542857142857
2767,Min,8.157,12/3/2025 15:29:05.1
2767,Max,8.222,12/3/2025 15:29:05.3
2768,Sample,8.191,12/3/2025 15:29:05.5,8.20754761904762
2768,Min,8.134,12/3/2025 15:29:06.6
2768,Max,8.235,12/3/2025 15:29:08.6
2769,Sample,8.055,12/3/2025 15:29:09.8,8.1753125
2769,Min,8.055,12/3/2025 15:29:09.8
2769,Max,8.226,12/3/2025 15:29:11.3
2770,Sample,8.133,12/3/2025 15:29:11.4,8.19846666666667
2770,Min,8.133,12/3/2025 15:29:11.4
2770,Max,8.231,12/3/2025 15:29:12.8
2771,Sample,8.062,12/3/2025 15:29:12.9,8.16462962962963
2771,Min,8.033,12/3/2025 15:29:13.7
2771,Max,8.231,12/3/2025 15:29:15.8
2772,Sample,8.21,12/3/2025 15:29:16.0,8.20846153846154
2772,Min,8.139,12/3/2025 15:29:16.6
2772,Max,8.229,12/3/2025 15:29:17.2
2773,Sample,7.957,12/3/2025 15:29:17.3,8.12425
2773,Min,7.957,12/3/2025 15:29:17.3
2773,Max,8.218,12/3/2025 15:29:17.6
2774,Sample,8.116,12/3/2025 15:29:17.7,8.19308333333333
2774,Min,8.082,12/3/2025 15:29:18.1
2774,Max,8.231,12/3/2025 15:29:18.8
2775,Sample,8.233,12/3/2025 15:29:18.9,8.207
2775,Max,8.233,12/3/2025 15:29:18.9
2775,Min,8.135,12/3/2025 15:29:19.7
2776,Sample,8.015,12/3/2025 15:29:20.0,8.128
2776,Max,8.221,12/3/2025 15:29:20.2
2776,Min,8.013,12/3/2025 15:29:20.3
2777,Sample,8.179,12/3/2025 15:29:20.7,8.2056875
2777,Min,8.14,12/3/2025 15:29:20.9
2777,Max,8.234,12/3/2025 15:29:22.2
2778,Sample,8.059,12/3/2025 15:29:22.3,8.059
2778,Max,8.059,12/3/2025 15:29:22.3
2778,Min,8.059,12/3/2025 15:29:22.3
2779,Sample,8.185,12/3/2025 15:29:22.4,8.2155
2779,Min,8.184,12/3/2025 15:29:22.7
2779,Max,8.234,12/3/2025 15:29:23.2
2780,Sample,8.085,12/3/2025 15:29:23.4,8.11268421052632
2780,Max,8.231,12/3/2025 15:29:23.7
2780,Min,7.857,12/3/2025 15:29:24.5
2781,Sample,8.18,12/3/2025 15:29:25.3,8.195
2781,Min,8.18,12/3/2025 15:29:25.3
2781,Max,8.21,12/3/2025 15:29:25.4
2782,Sample,7.994,12/3/2025 15:29:25.6,8.17204545454545
2782,Min,7.994,12/3/2025 15:29:25.6
2782,Max,8.231,12/3/2025 15:29:27.6
2783,Sample,8.193,12/3/2025 15:29:27.8,8.19886666666667
2783,Min,8.133,12/3/2025 15:29:29.0
2783,Max,8.229,12/3/2025 15:29:29.6
2784,Sample,8.124,12/3/2025 15:29:29.7,8.124
2784,Max,8.124,12/3/2025 15:29:29.7
2784,Min,8.124,12/3/2025 15:29:29.7
2785,Sample,8.208,12/3/2025 15:29:29.8,8.2232
2785,Max,8.235,12/3/2025 15:29:30.4
2785,Min,8.178,12/3/2025 15:29:30.6
2786,Sample,8.12,12/3/2025 15:29:30.8,8.12
2786,Max,8.12,12/3/2025 15:29:30.8
2786,Min,8.12,12/3/2025 15:29:30.8
2787,Sample,8.207,12/3/2025 15:29:30.9,8.19975
2787,Min,8.143,12/3/2025 15:29:31.0
2787,Max,8.232,12/3/2025 15:29:31.6
2788,Sample,8.089,12/3/2025 15:29:32.1,8.15967857142857
2788,Max,8.226,12/3/2025 15:29:33.0
2788,Min,8.004,12/3/2025 15:29:34.2
2789,Sample,8.194,12/3/2025 15:29:34.9,8.21047826086957
2789,Max,8.234,12/3/2025 15:29:36.5
2789,Min,8.126,12/3/2025 15:29:36.9
2790,Sample,8.107,12/3/2025 15:29:37.2,8.1588
2790,Max,8.229,12/3/2025 15:29:37.8
2790,Min,8.003,12/3/2025 15:29:38.6
2791,Sample,8.171,12/3/2025 15:29:38.7,8.19644736842105
2791,Min,8.108,12/3/2025 15:29:39.5
2791,Max,8.231,12/3/2025 15:29:42.3
2792,Sample,8.05,12/3/2025 15:29:43.0,8.16918181818182
2792,Max,8.227,12/3/2025 15:29:43.7
2792,Min,8.006,12/3/2025 15:29:45.1
2793,Sample,8.177,12/3/2025 15:29:45.2,8.2105
2793,Min,8.177,12/3/2025 15:29:45.2
2793,Max,8.227,12/3/2025 15:29:45.5
2794,Sample,8.229,12/3/2025 15:29:45.6,8.17533333333333
2794,Max,8.231,12/3/2025 15:29:45.7
2794,Min,8.066,12/3/2025 15:29:45.8
2795,Sample,8.205,12/3/2025 15:29:45.9,8.189
2795,Min,8.13,12/3/2025 15:29:46.1
2795,Max,8.216,12/3/2025 15:29:46.5
2796,Sample,7.995,12/3/2025 15:29:47.0,8.13095238095238
2796,Min,7.821,12/3/2025 15:29:48.0
2796,Max,8.219,12/3/2025 15:29:48.9
2797,Sample,8.178,12/3/2025 15:29:49.1,8.1969
2797,Min,8.143,12/3/2025 15:29:49.3
2797,Max,8.227,12/3/2025 15:29:50.0
2798,Sample,8.074,12/3/2025 15:29:50.1,8.17477272727273
2798,Max,8.228,12/3/2025 15:29:50.5
2798,Min,7.99,12/3/2025 15:29:52.2
2799,Sample,8.187,12/3/2025 15:29:52.3,8.20311764705882
2799,Max,8.229,12/3/2025 15:29:53.6
2799,Min,8.138,12/3/2025 15:29:54.1
2800,Sample,8.032,12/3/2025 15:29:54.4,8.158375
2800,Min,8.032,12/3/2025 15:29:54.4
2800,Max,8.227,12/3/2025 15:29:54.8
2801,Sample,8.163,12/3/2025 15:29:55.2,8.19375862068966
2801,Min,8.123,12/3/2025 15:29:56.6
2801,Max,8.228,12/3/2025 15:29:57.3
2802,Sample,8.099,12/3/2025 15:29:58.1,8.099
2802,Max,8.099,12/3/2025 15:29:58.1
2802,Min,8.099,12/3/2025 15:29:58.1
2803,Sample,8.207,12/3/2025 15:29:58.2,8.216
2803,Min,8.17,12/3/2025 15:29:58.4
2803,Max,8.233,12/3/2025 15:29:59.5
2804,Sample,8.123,12/3/2025 15:29:59.6,8.145
2804,Max,8.216,12/3/2025 15:29:59.7
2804,Min,8.096,12/3/2025 15:29:59.8
2805,Sample,8.208,12/3/2025 15:29:59.9,8.204875
2805,Min,8.155,12/3/2025 15:30:00.5
2805,Max,8.232,12/3/2025 15:30:00.9
2806,Sample,8.128,12/3/2025 15:30:01.5,8.11890909090909
2806,Max,8.217,12/3/2025 15:30:01.9
2806,Min,7.962,12/3/2025 15:30:02.4
2807,Sample,8.147,12/3/2025 15:30:02.6,8.18225
2807,Min,8.095,12/3/2025 15:30:03.4
2807,Max,8.225,12/3/2025 15:30:04.1
2808,Sample,7.926,12/3/2025 15:30:04.6,8.08725
2808,Min,7.926,12/3/2025 15:30:04.6
2808,Max,8.211,12/3/2025 15:30:04.8
2809,Sample,8.166,12/3/2025 15:30:05.0,8.18766666666667
2809,Max,8.219,12/3/2025 15:30:05.2
2809,Min,8.107,12/3/2025 15:30:05.3
2810,Sample,8.223,12/3/2025 15:30:05.6,8.21444444444445
2810,Min,8.171,12/3/2025 15:30:06.2
2810,Max,8.228,12/3/2025 15:30:06.8
2811,Sample,8.06,12/3/2025 15:30:06.9,8.06
2811,Max,8.06,12/3/2025 15:30:06.9
2811,Min,8.06,12/3/2025 15:30:06.9
2812,Sample,8.194,12/3/2025 15:30:07.0,8.194
2812,Min,8.127,12/3/2025 15:30:07.5
2812,Max,8.225,12/3/2025 15:30:08.5
2813,Sample,8.085,12/3/2025 15:30:08.6,8.15023076923077
2813,Max,8.226,12/3/2025 15:30:08.9
2813,Min,7.972,12/3/2025 15:30:09.1
2814,Sample,8.175,12/3/2025 15:30:09.9,8.1894
2814,Max,8.223,12/3/2025 15:30:10.5
2814,Min,8.12,12/3/2025 15:30:10.6
2815,Sample,8.082,12/3/2025 15:30:11.4,8.082
2815,Max,8.082,12/3/2025 15:30:11.4
2815,Min,8.082,12/3/2025 15:30:11.4
2816,Sample,8.2,12/3/2025 15:30:11.5,8.20705
2816,Min,8.149,12/3/2025 15:30:12.2
2816,Max,8.23,12/3/2025 15:30:13.1
2817,Sample,8.068,12/3/2025 15:30:13.5,8.166
2817,Max,8.231,12/3/2025 15:30:14.0
2817,Min,8.024,12/3/2025 15:30:14.6
2818,Sample,8.189,12/3/2025 15:30:14.7,8.1977619047619
2818,Min,8.126,12/3/2025 15:30:14.9
2818,Max,8.225,12/3/2025 15:30:15.2
2819,Sample,8.108,12/3/2025 15:30:16.9,8.17062222222222
2819,Max,8.225,12/3/2025 15:30:17.8
2819,Min,7.997,12/3/2025 15:30:19.8
2820,Sample,8.207,12/3/2025 15:30:21.8,8.20907142857143
2820,Min,8.176,12/3/2025 15:30:22.0
2820,Max,8.226,12/3/2025 15:30:23.1
2821,Sample,7.997,12/3/2025 15:30:23.2,8.15342857142857
2821,Min,7.997,12/3/2025 15:30:23.2
2821,Max,8.224,12/3/2025 15:30:23.5
2822,Sample,8.105,12/3/2025 15:30:23.9,8.1617
2822,Min,8.099,12/3/2025 15:30:24.3
2822,Max,8.214,12/3/2025 15:30:24.5
2823,Sample,8.006,12/3/2025 15:30:24.9,8.097
2823,Max,8.213,12/3/2025 15:30:25.1
2823,Min,7.98,12/3/2025 15:30:25.2
2824,Sample,8.177,12/3/2025 15:30:25.3,8.20233333333333
2824,Min,8.177,12/3/2025 15:30:25.3
2824,Max,8.219,12/3/2025 15:30:25.5
2825,Sample,8.223,12/3/2025 15:30:25.6,8.16678723404255
2825,Max,8.228,12/3/2025 15:30:27.8
2825,Min,7.866,12/3/2025 15:30:28.2
2826,Sample,8.204,12/3/2025 15:30:30.3,8.19382352941177
2826,Max,8.223,12/3/2025 15:30:31.4
2826,Min,8.122,12/3/2025 15:30:32.3
2827,Sample,8.055,12/3/2025 15:30:32.5,8.16155555555556
2827,Max,8.223,12/3/2025 15:30:33.2
2827,Min,8.029,12/3/2025 15:30:33.3
2828,Sample,8.195,12/3/2025 15:30:33.4,8.21127272727273
2828,Min,8.127,12/3/2025 15:30:33.8
2828,Max,8.23,12/3/2025 15:30:34.4
2829,Sample,7.98,12/3/2025 15:30:34.5,8.16377272727273
2829,Min,7.941,12/3/2025 15:30:37.7
2829,Max,8.228,12/3/2025 15:30:40.6
2830,Sample,8.202,12/3/2025 15:30:41.1,8.20233333333333
2830,Max,8.229,12/3/2025 15:30:41.5
2830,Min,8.147,12/3/2025 15:30:42.1
2831,Sample,8.047,12/3/2025 15:30:42.6,8.12866666666667
2831,Max,8.21,12/3/2025 15:30:43.0
2831,Min,7.998,12/3/2025 15:30:43.1
2832,Sample,8.187,12/3/2025 15:30:43.2,8.216
2832,Min,8.187,12/3/2025 15:30:43.2
2832,Max,8.228,12/3/2025 15:30:44.1
2833,Sample,8.008,12/3/2025 15:30:44.2,8.14
2833,Min,8.008,12/3/2025 15:30:44.2
2833,Max,8.218,12/3/2025 15:30:44.7
2834,Sample,8.189,12/3/2025 15:30:45.1,8.1764
2834,Min,8.119,12/3/2025 15:30:45.2
2834,Max,8.217,12/3/2025 15:30:45.5
2835,Sample,8.142,12/3/2025 15:30:45.6,8.18827777777778
2835,Max,8.223,12/3/2025 15:30:46.7
2835,Min,8.099,12/3/2025 15:30:47.1
2836,Sample,7.99,12/3/2025 15:30:47.4,8.1477
2836,Min,7.99,12/3/2025 15:30:47.4
2836,Max,8.221,12/3/2025 15:30:47.7
2837,Sample,8.164,12/3/2025 15:30:51.5,8.18166666666667
2837,Min,8.108,12/3/2025 15:30:52.0
2837,Max,8.218,12/3/2025 15:30:52.2
2838,Sample,8.096,12/3/2025 15:30:52.7,8.11463636363636
2838,Min,8.018,12/3/2025 15:30:53.1
2838,Max,8.206,12/3/2025 15:30:53.6
2839,Sample,8.197,12/3/2025 15:30:53.8,8.19788888888889
2839,Min,8.134,12/3/2025 15:30:54.3
2839,Max,8.223,12/3/2025 15:30:54.9
2840,Sample,8.121,12/3/2025 15:30:55.6,8.18175
2840,Max,8.223,12/3/2025 15:30:57.1
2840,Min,8.091,12/3/2025 15:30:57.5
2841,Sample,8.203,12/3/2025 15:30:57.6,8.2176
2841,Max,8.229,12/3/2025 15:30:58.1
2841,Min,8.171,12/3/2025 15:30:58.3
2842,Sample,8.031,12/3/2025 15:30:58.6,8.11375
2842,Max,8.217,12/3/2025 15:30:58.8
2842,Min,7.877,12/3/2025 15:30:59.4
2843,Sample,8.183,12/3/2025 15:31:00.2,8.181
2843,Max,8.22,12/3/2025 15:31:01.8
2843,Min,8.117,12/3/2025 15:31:02.1
2844,Sample,8.053,12/3/2025 15:31:02.6,8.053
2844,Max,8.053,12/3/2025 15:31:02.6
2844,Min,8.053,12/3/2025 15:31:02.6
2845,Sample,8.173,12/3/2025 15:31:02.7,8.19815
2845,Min,8.115,12/3/2025 15:31:04.0
2845,Max,8.224,12/3/2025 15:31:04.3
2846,Sample,8.083,12/3/2025 15:31:04.7,8.14425
2846,Max,8.219,12/3/2025 15:31:04.9
2846,Min,8.071,12/3/2025 15:31:05.0
2847,Sample,8.198,12/3/2025 15:31:05.1,8.1865
2847,Max,8.218,12/3/2025 15:31:05.2
2847,Min,8.149,12/3/2025 15:31:05.3
2848,Sample,8.216,12/3/2025 15:31:05.5,8.16936363636364
2848,Max,8.222,12/3/2025 15:31:05.6
2848,Min,7.98,12/3/2025 15:31:09.2
2849,Sample,8.15,12/3/2025 15:31:09.3,8.18623529411765
2849,Min,8.1,12/3/2025 15:31:10.2
2849,Max,8.223,12/3/2025 15:31:10.5
2850,Sample,8.042,12/3/2025 15:31:11.0,8.15966666666667
2850,Max,8.221,12/3/2025 15:31:11.3
2850,Min,8.04,12/3/2025 15:31:11.4
2851,Sample,8.204,12/3/2025 15:31:11.9,8.21154545454545
2851,Max,8.226,12/3/2025 15:31:12.3
2851,Min,8.165,12/3/2025 15:31:13.8
2852,Sample,8.099,12/3/2025 15:31:14.1,8.15818181818182
2852,Max,8.222,12/3/2025 15:31:14.3
2852,Min,7.942,12/3/2025 15:31:14.6
2853,Sample,8.206,12/3/2025 15:31:16.3,8.1958
2853,Max,8.222,12/3/2025 15:31:16.5
2853,Min,8.139,12/3/2025 15:31:16.6
2854,Sample,8.074,12/3/2025 15:31:17.3,8.074
2854,Max,8.074,12/3/2025 15:31:17.3
2854,Min,8.074,12/3/2025 15:31:17.3
2855,Sample,8.2,12/3/2025 15:31:17.4,8.1908
2855,Min,8.128,12/3/2025 15:31:18.1
2855,Max,8.221,12/3/2025 15:31:18.3
2856,Sample,8.117,12/3/2025 15:31:18.4,8.18242857142857
2856,Min,8.117,12/3/2025 15:31:18.4
2856,Max,8.221,12/3/2025 15:31:18.6
2857,Sample,8.199,12/3/2025 15:31:19.1,8.198
2857,Min,8.138,12/3/2025 15:31:19.3
2857,Max,8.223,12/3/2025 15:31:20.1
2858,Sample,8.095,12/3/2025 15:31:20.2,8.1535
2858,Max,8.224,12/3/2025 15:31:20.5
2858,Min,7.991,12/3/2025 15:31:22.0
2859,Sample,8.17,12/3/2025 15:31:22.7,8.20620689655173
2859,Min,8.131,12/3/2025 15:31:25.2
2859,Max,8.228,12/3/2025 15:31:25.5
2860,Sample,8.167,12/3/2025 15:31:25.6,8.16738461538462
